"","ZIP","LICENSE_NBR","LIC_STATUS","BUSINESS_NAME","BUSINESS_NAME2","BUILDING","STREET","CITY","STATE","SWC_TYPE","SWC_SQ_FT","SWC_TABLES","SWC_CHAIRS","DOHMH","LATITUDE","LONGITUDE","COMMUNITY_DISTRICT","CITY_COUNCIL_DISTRICT","CD_URL","APP_ID","APP_SWC_TYPE","APP_SQ_FT","APP_TABLES","APP_CHAIRS","APP_STATUS","APP_STATUS_DATE","EXPIRATION_DATE","APP_TOO_DATE","SUBMIT_DATE","INTAKE","INTAKE_DD","DPQA","SEND_PACKAGE_DD","CP","CP_DD","CB","CB_DD","HEARING","HEARING_DD","HEARING_PUBLIC","HEARING_PUBLIC_DD","CC","CC_DD","MOO","MOO_DD","ISSUANCE","ISSUANCE_DD","BOROUGH","STATUS_CLASSIFICATION","STATUS_CLASSIFICATION2","percentile","superzip","rank","city.x","state.x","adultpop","households","college","income.","area","avg","city.y","state.y","latitude","longitude","nbh","SUBMIT_YEAR"
"31",11206,"1455725-DCA","Active","ABV UNLIMITED LLC","TUTU'S","25","BOGART ST","BROOKLYN","NY","Unenclosed",264,18,36,"41690235",40.70410781,-73.93313225,301,34,"http://www.nyc.gov/brooklyncb1","12105-2015-RSWC","Unenclosed",264,18,36,"Application Review Completed",2015-08-20,2017-04-15,"7/30/2015",2015-03-16,"Ready For Review","3/16/2015","Approved","3/18/2015",NA,NA,"Review Period Expired","5/11/2015","Recommendation Issued","5/11/2015","SWC Public Hearing",NA,"Review Period Expired","6/1/2015","Approved","6/12/2015","Issued","6/25/2015","BROOKLYN","ACTIVE","ACTIVE",1.143559,0,23569,"Brooklyn","NY",38688,15734,"7.53%",27.8283,"Bedford-Stuyvesant",33.59786667,"Brooklyn","NY",40.702348,-73.94288,"Bedford-Stuyvesant",2015
"32",11206,NA,"Inactive","SJD 220 CORP","BREAD BROTHERS BAGEL CAFE","220","BUSHWICK AVE","BROOKLYN","NY","Unenclosed",NA,3,6,"50004483",40.70825623,-73.94007498,301,34,"http://www.nyc.gov/brooklyncb1","2951-2017-ASWC","Unenclosed",NA,3,6,"Pending Review",2017-03-10,NA,NA,2017-03-09,"Ready For Review","3/9/2017","Under Review","3/10/2017","Pending Review","3/10/2017","Pending Review","3/10/2017","Pending Review",NA,"SWC Public Hearing","4/26/2017","Pending Review",NA,"Pending Review",NA,"Pending Review",NA,"BROOKLYN","NEW","NEW",1.143559,0,23569,"Brooklyn","NY",38688,15734,"7.53%",27.8283,"Bedford-Stuyvesant",33.59786667,"Brooklyn","NY",40.702348,-73.94288,"Bedford-Stuyvesant",2017
"33",11206,NA,"Inactive","WINSOME FOODS, LLC","WIN SON","159","GRAHAM AVE","BROOKLYN","NY","Unenclosed",NA,19,38,"50048806",40.70744545,-73.94336155,301,34,"http://www.nyc.gov/brooklyncb1","476-2017-ASWC","Unenclosed",NA,19,38,"Pending Review",2017-01-17,NA,NA,2017-01-13,"Ready For Review","1/17/2017","Review Completed","1/17/2017","Pending Review","1/17/2017","Review Period Expired","3/6/2017","Recommendation Issued","3/6/2017","SWC Public Hearing","3/8/2017","Pending Review","3/6/2017","Pending Review",NA,"Pending Review",NA,"BROOKLYN","NEW","NEW",1.143559,0,23569,"Brooklyn","NY",38688,15734,"7.53%",27.8283,"Bedford-Stuyvesant",33.59786667,"Brooklyn","NY",40.702348,-73.94288,"Bedford-Stuyvesant",2017
"34",11209,"1449171-DCA","Active","ABI GROUP LLC",NA,"8530","3RD AVE","BROOKLYN","NY","Enclosed",545,11,42,"41688951",40.62370378,-74.03107369,310,43,"http://www.bkcb10.org/","8488-2016-RSWC","Enclosed",545,11,42,"Pending Review",2017-03-10,2017-04-05,"4/5/2017",2016-05-23,"Ready For Review","5/23/2016","Issued Temp Op Letter","5/25/2016","Proceed","3/10/2017","Review Period Expired","3/11/2017","Pending Review","3/11/2017","SWC Public Hearing","4/26/2017","Pending Review","3/8/2017","Pending Review","3/8/2017","Pending Review",NA,"BROOKLYN","RENEWAL","ACTIVE",73.76591,0,3935,"Brooklyn","NY",52332,17028,"35.49%",72.203,"Bay Ridge & Dyker Heights",72.5868,"Brooklyn","NY",40.62327,-74.0295,"Bay Ridge & Dyker Heights",2016
"35",11209,"2037225-DCA","Active","ROCCO'S BROOKLYN BAKERY INC","PASTICCERIA ROCCO","9402","4TH AVE","BROOKLYN","NY","Unenclosed",212,7,14,"50018845",40.61658109,-74.03089028,310,43,"http://www.bkcb10.org/","2680-2016-ASWC","Unenclosed",212,7,14,"Application Review Completed",2016-07-26,2018-04-15,NA,2016-03-09,"Ready For Review","3/9/2016","Approved","5/10/2016","Pending Review","3/11/2016","Review Period Expired","5/1/2016","Recommendation Issued","5/6/2016","SWC Public Hearing","4/27/2016","Approved","7/26/2016","Approved","7/26/2016","Issued","7/26/2016","BROOKLYN","ACTIVE","ACTIVE",73.76591,0,3935,"Brooklyn","NY",52332,17028,"35.49%",72.203,"Bay Ridge & Dyker Heights",72.5868,"Brooklyn","NY",40.62327,-74.0295,"Bay Ridge & Dyker Heights",2016
"36",11209,"1139335-DCA","Active","THE 8801 CORP.","CEBU","8801","3RD AVE","BROOKLYN","NY","Unenclosed",575,19,39,"40859014",40.62187837,-74.03154113,310,43,"http://www.bkcb10.org/","5052-2016-RSWC","Unenclosed",575,19,39,"Application Review Completed",2016-03-24,2018-04-15,NA,2016-03-24,"Ready For Review","3/24/2016","Approved",NA,"Proceed","3/24/2016","Review Period Expired","3/24/2016","Waived","3/24/2016",NA,NA,"Approved","3/24/2016","Approved","3/24/2016","Issued","3/24/2016","BROOKLYN","ACTIVE","ACTIVE",73.76591,0,3935,"Brooklyn","NY",52332,17028,"35.49%",72.203,"Bay Ridge & Dyker Heights",72.5868,"Brooklyn","NY",40.62327,-74.0295,"Bay Ridge & Dyker Heights",2016
"37",11209,"1079876-DCA","Active","PANEANTICO BAKERY CAFE, INC.",NA,"9124","3RD AVE","BROOKLYN","NY","Unenclosed",427,16,32,"40750062",40.61949826,-74.03284757,310,43,"http://www.bkcb10.org/","25331-2015-RSWC","Unenclosed",427,16,32,"Application Review Completed",2015-11-13,2017-09-15,NA,2015-08-14,"Ready For Review","8/14/2015","Approved","8/14/2015","Pending Review","8/14/2015","Review Period Expired","10/4/2015","Waived","10/13/2015",NA,NA,"Review Period Expired","11/3/2015","Approved","11/13/2015","Issued","11/13/2015","BROOKLYN","ACTIVE","ACTIVE",73.76591,0,3935,"Brooklyn","NY",52332,17028,"35.49%",72.203,"Bay Ridge & Dyker Heights",72.5868,"Brooklyn","NY",40.62327,-74.0295,"Bay Ridge & Dyker Heights",2015
"38",11209,"0858542-DCA","Inactive","AREO RESTAURANT CORP.",NA,"8420","3RD AVE","BROOKLYN","NY","Unenclosed",116,7,14,"40387787",40.62456848,-74.03073547,310,43,"http://www.bkcb10.org/","7038-2015-RSWC","Unenclosed",116,7,14,"Application Review Completed",2015-05-21,2016-12-15,"6/25/2015",2015-02-19,"Ready For Review","2/19/2015","Approved","2/19/2015",NA,NA,"Recommend Approval","3/23/2015","Recommendation Issued","4/13/2015","SWC Public Hearing",NA,"Approved","5/19/2015","Approved","5/19/2015","Issued","5/21/2015","BROOKLYN","OLD","OLD",73.76591,0,3935,"Brooklyn","NY",52332,17028,"35.49%",72.203,"Bay Ridge & Dyker Heights",72.5868,"Brooklyn","NY",40.62327,-74.0295,"Bay Ridge & Dyker Heights",2015
"39",11209,"1237141-DCA","Active","STARBUCKS CORPORATION","STARBUCKS COFFEE COMPANY","7419","3RD AVE","BROOKLYN","NY","Enclosed",260,2,6,"40985913",40.63150812,-74.02752862,310,43,"http://www.bkcb10.org/","8447-2016-RSWC","Enclosed",260,2,6,"Pending Review",2016-10-14,2017-04-14,"4/14/2017",2016-05-23,"Ready For Review","5/23/2016","Issued Temp Op Letter","5/31/2016","Proceed","6/21/2016","Review Period Expired","7/21/2016","Pending Review","7/21/2016","SWC Public Hearing","8/10/2016","Pending Review",NA,"Pending Review",NA,"Pending Review",NA,"BROOKLYN","RENEWAL","ACTIVE",73.76591,0,3935,"Brooklyn","NY",52332,17028,"35.49%",72.203,"Bay Ridge & Dyker Heights",72.5868,"Brooklyn","NY",40.62327,-74.0295,"Bay Ridge & Dyker Heights",2016
"40",11209,"2037223-DCA","Active","NANCE CORP.","CAFFE CAFE","8401","3RD AVE","BROOKLYN","NY","Unenclosed",227,15,34,"50044515",40.62490616,-74.03045824,310,43,"http://www.bkcb10.org/","2254-2016-ASWC","Unenclosed",227,15,34,"Application Review Completed",2016-07-12,2018-09-15,NA,2016-03-01,"Ready For Review","3/1/2016","Approved","6/7/2016","Pending Review","3/3/2016","Review Period Expired","4/23/2016","Recommendation Issued","4/27/2016","SWC Public Hearing","4/20/2016","Approved","7/12/2016","Approved","7/12/2016","Issued","7/12/2016","BROOKLYN","ACTIVE","ACTIVE",73.76591,0,3935,"Brooklyn","NY",52332,17028,"35.49%",72.203,"Bay Ridge & Dyker Heights",72.5868,"Brooklyn","NY",40.62327,-74.0295,"Bay Ridge & Dyker Heights",2016
"41",11209,NA,"Inactive","BUL INC","ISTANBUL","8002","5TH AVE","BROOKLYN","NY","Unenclosed",NA,16,32,"50054610",40.62582987,-74.02433811,310,43,"http://www.bkcb10.org/","1406-2017-ASWC","Unenclosed",NA,16,32,"Pending Review",2017-02-07,NA,NA,2017-02-07,"Ready For Review","2/7/2017","Under Review","2/7/2017","Pending Review","2/7/2017","Pending Review","2/7/2017","Pending Review",NA,"SWC Public Hearing","3/29/2017","Pending Review",NA,"Pending Review",NA,"Pending Review",NA,"BROOKLYN","NEW","NEW",73.76591,0,3935,"Brooklyn","NY",52332,17028,"35.49%",72.203,"Bay Ridge & Dyker Heights",72.5868,"Brooklyn","NY",40.62327,-74.0295,"Bay Ridge & Dyker Heights",2017
"42",11209,"1360728-DCA","Inactive","MUSSELS & MORE, LTD.",NA,"510","80TH ST","BROOKLYN","NY","Unenclosed",432,17,34,"41498611",40.62549784,-74.02388769,310,43,"http://www.bkcb10.org/","7253-2017-RSWC","Unenclosed",432,17,34,"Pending Review",2017-02-13,2017-03-15,"3/15/2017",2017-02-13,"Ready For Review","2/13/2017","Issued Temp Op Letter",NA,"Pending Review",NA,"Pending Review",NA,"Pending Review",NA,NA,NA,"Pending Review",NA,"Pending Review",NA,"Pending Review",NA,"BROOKLYN","RENEWAL","OLD",73.76591,0,3935,"Brooklyn","NY",52332,17028,"35.49%",72.203,"Bay Ridge & Dyker Heights",72.5868,"Brooklyn","NY",40.62327,-74.0295,"Bay Ridge & Dyker Heights",2017
"43",11211,"2009250-DCA","Active","MOTORINO BROADWAY INC.","MOTORINO BROADWAY","139","BROADWAY","BROOKLYN","NY","Unenclosed",120,6,12,"50001228",40.71055793,-73.9635366,301,34,"http://www.nyc.gov/brooklyncb1","6255-2017-RSWC","Unenclosed",120,6,12,"Pending Review",2017-03-06,2017-06-09,"6/9/2017",2017-02-07,"Ready For Review","2/7/2017","Issued Temp Op Letter","2/7/2017","Pending Review","2/7/2017","Pending Review","2/7/2017","Pending Review",NA,"SWC Public Hearing","3/29/2017","Pending Review",NA,"Pending Review",NA,"Pending Review",NA,"BROOKLYN","RENEWAL","ACTIVE",10.47996,0,19986,"Brooklyn","NY",45874,17749,"18.40%",29.8812,"Greenpoint & Williamsburg",39.33515,"Brooklyn","NY",40.71209,-73.95427,"Greenpoint & Williamsburg",2017
"44",11211,"1385278-DCA","Active","170 BEDFORD RESTAURANT LLC","THE MEATBALL SHOP","170","BEDFORD AVE","BROOKLYN","NY","Unenclosed",52,3,6,"41572590",40.71828511,-73.95749712,301,33,"http://www.nyc.gov/brooklyncb1","27655-2015-RSWC","Unenclosed",52,3,6,"Application Review Completed",2016-01-26,2017-12-15,NA,2015-10-29,"Ready For Review","10/30/2015","Approved","12/17/2015","Pending Review","10/30/2015","Recommend Approval","12/14/2015","Waived","12/14/2015",NA,NA,"Approved","1/26/2016","Approved","1/26/2016","Issued","1/26/2016","BROOKLYN","ACTIVE","ACTIVE",10.47996,0,19986,"Brooklyn","NY",45874,17749,"18.40%",29.8812,"Greenpoint & Williamsburg",39.33515,"Brooklyn","NY",40.71209,-73.95427,"Greenpoint & Williamsburg",2015
"45",11211,"1418335-DCA","Active","LOS CUATES LLC","ROSARITO RESTAURANT","168","WYTHE AVE","BROOKLYN","NY","Unenclosed",804,38,76,"41570461",40.71954333,-73.9606565,301,33,"http://www.nyc.gov/brooklyncb1","5161-2016-RSWC","Unenclosed",804,38,76,"Application Review Completed",2016-03-25,2018-04-15,NA,2016-03-25,"Ready For Review","3/25/2016","Approved",NA,"Proceed","3/25/2016","Recommend Approval","3/25/2016","Waived","3/25/2016",NA,NA,"Approved","3/25/2016","Approved","3/25/2016","Issued","3/25/2016","BROOKLYN","ACTIVE","ACTIVE",10.47996,0,19986,"Brooklyn","NY",45874,17749,"18.40%",29.8812,"Greenpoint & Williamsburg",39.33515,"Brooklyn","NY",40.71209,-73.95427,"Greenpoint & Williamsburg",2016
"46",11211,"1420365-DCA","Active","594 UNION LLC","OVER THE EIGHT","594","UNION AVE","BROOKLYN","NY","Unenclosed",456,22,48,"41635871",40.71822812,-73.95215815,301,33,"http://www.nyc.gov/brooklyncb1","6742-2016-RSWC","Unenclosed",456,22,48,"Application Review Completed",2016-04-15,2018-04-15,NA,2016-04-14,"Ready For Review","4/14/2016","Approved",NA,"Proceed","4/14/2016","Review Period Expired","4/14/2016","Waived","4/14/2016",NA,NA,"Approved","4/14/2016","Approved","4/14/2016","Issued","4/15/2016","BROOKLYN","ACTIVE","ACTIVE",10.47996,0,19986,"Brooklyn","NY",45874,17749,"18.40%",29.8812,"Greenpoint & Williamsburg",39.33515,"Brooklyn","NY",40.71209,-73.95427,"Greenpoint & Williamsburg",2016
"47",11211,"1391282-DCA","Inactive","EN CASA, LLC",NA,"82","S 4TH ST","BROOKLYN","NY","Unenclosed",122,6,13,"41476652",40.71243028,-73.96487021,301,34,"http://www.nyc.gov/brooklyncb1","924-2016-RSWC","Unenclosed",122,6,13,"Application Denied",2016-12-23,2016-06-30,"6/30/2016",2016-02-09,"Ready For Review","2/9/2016","Denied - Refund Request","2/9/2016",NA,NA,"Review Period Expired","3/31/2016","Waived","4/4/2016",NA,NA,"Review Period Expired","4/25/2016",NA,NA,NA,NA,"BROOKLYN","RENEWAL","OLD",10.47996,0,19986,"Brooklyn","NY",45874,17749,"18.40%",29.8812,"Greenpoint & Williamsburg",39.33515,"Brooklyn","NY",40.71209,-73.95427,"Greenpoint & Williamsburg",2016
"48",11211,"1311871-DCA","Active","600 METROPOLITAN CORP.","ALLIGATOR LOUNGE","600","METROPOLITAN AVE","BROOKLYN","NY","Unenclosed",184,6,18,"40999052",40.71385432,-73.94890038,301,34,"http://www.nyc.gov/brooklyncb1","16388-2015-RSWC","Unenclosed",184,6,18,"Application Review Completed",2015-08-20,2017-04-15,NA,2015-04-15,"Ready For Review","4/15/2015","Approved","6/9/2015",NA,NA,"Review Period Expired","6/5/2015","Waived","6/5/2015",NA,NA,"Approved","7/10/2015","Approved","7/10/2015","Issued","7/15/2015","BROOKLYN","ACTIVE","ACTIVE",10.47996,0,19986,"Brooklyn","NY",45874,17749,"18.40%",29.8812,"Greenpoint & Williamsburg",39.33515,"Brooklyn","NY",40.71209,-73.95427,"Greenpoint & Williamsburg",2015
"49",11211,NA,"Inactive","VABEH FIRST LLC","HAVE & MEYER","103","HAVEMEYER ST","BROOKLYN","NY","Unenclosed",NA,6,12,"50042398",40.71317394,-73.95636052,301,34,"http://www.nyc.gov/brooklyncb1","28740-2016-ASWC","Unenclosed",NA,6,12,"Pending Review",2016-12-22,NA,NA,2016-12-21,"Ready For Review","12/22/2016","Review Completed","12/22/2016","Pending Review","12/22/2016","Review Period Expired","2/11/2017","Recommendation Issued","2/23/2017","SWC Public Hearing","2/8/2017","Review Period Expired","3/16/2017","Pending Review","3/16/2017","Pending Review",NA,"BROOKLYN","NEW","NEW",10.47996,0,19986,"Brooklyn","NY",45874,17749,"18.40%",29.8812,"Greenpoint & Williamsburg",39.33515,"Brooklyn","NY",40.71209,-73.95427,"Greenpoint & Williamsburg",2016
"50",11211,"1120483-DCA","Active","1 & 3 ON 5TH CORP.","FABIANE'S CAFE & PASTRY","142","N 5TH ST","BROOKLYN","NY","Unenclosed",266,13,26,"40858996",40.71650974,-73.95884019,301,34,"http://www.nyc.gov/brooklyncb1","25281-2015-RSWC","Unenclosed",266,13,26,"Application Review Completed",2015-11-13,2017-09-15,NA,2015-08-13,"Ready For Review","8/13/2015","Approved","8/13/2015","Pending Review","8/13/2015","Review Period Expired","10/3/2015","Waived","10/9/2015",NA,NA,"Approved","11/13/2015","Approved","11/13/2015","Issued","11/13/2015","BROOKLYN","ACTIVE","ACTIVE",10.47996,0,19986,"Brooklyn","NY",45874,17749,"18.40%",29.8812,"Greenpoint & Williamsburg",39.33515,"Brooklyn","NY",40.71209,-73.95427,"Greenpoint & Williamsburg",2015
"51",11211,"2037217-DCA","Active","GRAHAM AVE PIZZA CORP","CARMINE'S PIZZA","356","GRAHAM AVE","BROOKLYN","NY","Unenclosed",179,8,16,"41015170",40.7149336,-73.94426422,301,34,"http://www.nyc.gov/brooklyncb1","3002-2016-ASWC","Unenclosed",179,8,16,"Application Review Completed",2016-07-06,2018-04-15,NA,2016-03-15,"Ready For Review","3/15/2016","Approved","6/7/2016","Pending Review","3/15/2016","Review Period Expired","5/5/2016","Recommendation Issued","5/6/2016","SWC Public Hearing","5/4/2016","Approved","7/6/2016","Approved","7/6/2016","Issued","7/6/2016","BROOKLYN","ACTIVE","ACTIVE",10.47996,0,19986,"Brooklyn","NY",45874,17749,"18.40%",29.8812,"Greenpoint & Williamsburg",39.33515,"Brooklyn","NY",40.71209,-73.95427,"Greenpoint & Williamsburg",2016
"52",11211,"2038455-DCA","Active","9 MONKEYS INC",NA,"333","GRAHAM AVE","BROOKLYN","NY","Unenclosed",84,5,10,"50047275",40.71429693,-73.94449922,301,34,"http://www.nyc.gov/brooklyncb1","4398-2016-ASWC","Unenclosed",84,5,10,"Application Review Completed",2016-07-19,2018-04-15,NA,2016-04-08,"Ready For Review","4/9/2016","Approved","4/9/2016","Proceed","4/9/2016","Review Period Expired","5/30/2016","Recommendation Issued","6/1/2016","SWC Public Hearing","5/25/2016","Pending Review","6/1/2016","Approved","7/19/2016","Issued","7/19/2016","BROOKLYN","ACTIVE","ACTIVE",10.47996,0,19986,"Brooklyn","NY",45874,17749,"18.40%",29.8812,"Greenpoint & Williamsburg",39.33515,"Brooklyn","NY",40.71209,-73.95427,"Greenpoint & Williamsburg",2016
"53",11211,"2021604-DCA","Active","CONCORD HILL INC","CONCORD HILL","374","GRAHAM AVE","BROOKLYN","NY","Unenclosed",127,7,16,NA,40.71558144,-73.94441519,301,34,"http://www.nyc.gov/brooklyncb1","2494-2015-ASWC","Unenclosed",127,7,16,"Application Review Completed",2015-06-03,2017-12-15,NA,2015-03-04,"Ready For Review","3/9/2015","Approved","3/9/2015",NA,NA,"Recommend Approval","4/22/2015","Recommendation Issued","4/22/2015","SWC Public Hearing",NA,"Approved","5/19/2015","Approved","5/19/2015","Issued","6/3/2015","BROOKLYN","ACTIVE","ACTIVE",10.47996,0,19986,"Brooklyn","NY",45874,17749,"18.40%",29.8812,"Greenpoint & Williamsburg",39.33515,"Brooklyn","NY",40.71209,-73.95427,"Greenpoint & Williamsburg",2015
"54",11211,"1378763-DCA","Active","135 STUDIO N ADR, INC.","JULIETTE","135","N 5TH ST","BROOKLYN","NY","Unenclosed",124,5,11,"41227319",40.7170835,-73.95914285,301,33,"http://www.nyc.gov/brooklyncb1","13681-2016-RSWC","Unenclosed",124,5,11,"Application Review Completed",2016-10-11,2018-09-15,NA,2016-10-07,"Ready For Review","10/7/2016","Approved",NA,"Proceed","10/11/2016","Review Period Expired","10/11/2016","Waived","10/11/2016",NA,NA,"Approved","10/11/2016","Approved","10/11/2016","Issued","10/11/2016","BROOKLYN","ACTIVE","ACTIVE",10.47996,0,19986,"Brooklyn","NY",45874,17749,"18.40%",29.8812,"Greenpoint & Williamsburg",39.33515,"Brooklyn","NY",40.71209,-73.95427,"Greenpoint & Williamsburg",2016
"55",11211,"1163028-DCA","Active","KING LUKE INC.","MARLOW AND SONS","81","BROADWAY","BROOKLYN","NY","Unenclosed",199,10,22,"41010361",40.71070958,-73.96576927,301,34,"http://www.nyc.gov/brooklyncb1","23836-2016-RSWC","Unenclosed",199,10,22,"Application Review Completed",2016-11-29,2018-12-15,NA,2016-11-28,"Ready For Review","11/28/2016","Approved",NA,"Proceed","11/29/2016","Review Period Expired","11/29/2016","Waived","11/29/2016",NA,NA,"Approved","11/29/2016","Approved","11/29/2016","Issued","11/29/2016","BROOKLYN","ACTIVE","ACTIVE",10.47996,0,19986,"Brooklyn","NY",45874,17749,"18.40%",29.8812,"Greenpoint & Williamsburg",39.33515,"Brooklyn","NY",40.71209,-73.95427,"Greenpoint & Williamsburg",2016
"56",11211,"2030562-DCA","Inactive","QUEEN BEAR LLC","POST OFFICE","188","HAVEMEYER ST","BROOKLYN","NY","Unenclosed",132,10,20,"41527515",40.71048479,-73.95831007,301,34,"http://www.nyc.gov/brooklyncb1","8375-2015-ASWC","Unenclosed",132,10,20,"Application Review Completed",2016-02-02,2017-12-15,NA,2015-06-11,"Ready For Review","7/20/2015","Approved","11/20/2015","Pending Review","10/1/2015","Review Period Expired","11/18/2015","Recommendation Issued","11/18/2015","SWC Public Hearing","11/18/2015","Approved","2/2/2016","Approved","2/2/2016","Issued","2/2/2016","BROOKLYN","OLD","OLD",10.47996,0,19986,"Brooklyn","NY",45874,17749,"18.40%",29.8812,"Greenpoint & Williamsburg",39.33515,"Brooklyn","NY",40.71209,-73.95427,"Greenpoint & Williamsburg",2015
"57",11211,"2009868-DCA","Active","TK FOOD CONCEPTS LLC","SALT & CHARCOAL","171","GRAND STREET EXT","BROOKLYN","NY","Unenclosed",221,9,18,NA,40.71071898,-73.95345486,301,34,"http://www.nyc.gov/brooklyncb1","29892-2016-RSWC","Unenclosed",221,9,18,"Pending Review",2017-03-04,2017-04-30,"4/30/2017",2016-12-13,"Ready For Review","12/13/2016","Issued Temp Op Letter","2/6/2017","Pending Review","12/15/2016","Review Period Expired","2/4/2017","Waived","2/6/2017",NA,NA,"Filed Recommendation","2/6/2017","Pending Review",NA,"Pending Review",NA,"BROOKLYN","RENEWAL","ACTIVE",10.47996,0,19986,"Brooklyn","NY",45874,17749,"18.40%",29.8812,"Greenpoint & Williamsburg",39.33515,"Brooklyn","NY",40.71209,-73.95427,"Greenpoint & Williamsburg",2016
"58",11211,"1346116-DCA","Active","TRES DE MEXICO, LLC","MESA COYOACAN","372","GRAHAM AVE","BROOKLYN","NY","Unenclosed",75,4,8,"41405205",40.71552654,-73.94440441,301,34,"http://www.nyc.gov/brooklyncb1","12440-2016-RSWC","Unenclosed",75,4,8,"Application Review Completed",2016-09-17,2018-09-15,NA,2016-09-16,"Ready For Review","9/16/2016","Approved",NA,"Proceed","9/16/2016","Review Period Expired","9/16/2016","Waived","9/16/2016",NA,NA,"Approved","9/16/2016","Approved","9/16/2016","Issued","9/17/2016","BROOKLYN","ACTIVE","ACTIVE",10.47996,0,19986,"Brooklyn","NY",45874,17749,"18.40%",29.8812,"Greenpoint & Williamsburg",39.33515,"Brooklyn","NY",40.71209,-73.95427,"Greenpoint & Williamsburg",2016
"59",11211,"2006620-DCA","Inactive","MUCHMORE'S CAFE, LLC","MUCHMORE'S","2","HAVEMEYER ST","BROOKLYN","NY","Unenclosed",135,4,16,"41604541",40.71653764,-73.9528628,301,33,"http://www.nyc.gov/brooklyncb1","7097-2017-RSWC","Unenclosed",135,4,16,"Pending Review",2017-02-13,2016-12-15,NA,2017-02-12,"Ready For Review","2/13/2017","Under Review",NA,"Pending Review",NA,"Pending Review",NA,"Pending Review",NA,NA,NA,"Pending Review",NA,"Pending Review",NA,"Pending Review",NA,"BROOKLYN","RENEWAL","OLD",10.47996,0,19986,"Brooklyn","NY",45874,17749,"18.40%",29.8812,"Greenpoint & Williamsburg",39.33515,"Brooklyn","NY",40.71209,-73.95427,"Greenpoint & Williamsburg",2017
"60",11211,"1354387-DCA","Active","715 LORIMER RESTAURANT LLC","BECO","715","LORIMER ST","BROOKLYN","NY","Unenclosed",165,8,20,"41405628",40.71838649,-73.95021362,301,33,"http://www.nyc.gov/brooklyncb1","6789-2016-RSWC","Unenclosed",165,8,20,"Application Review Completed",2016-04-15,2018-04-15,NA,2016-04-15,"Ready For Review","4/15/2016","Approved",NA,"Proceed","4/15/2016","Recommend Approval","4/15/2016","Waived","4/15/2016",NA,NA,"Approved","4/15/2016","Approved","4/15/2016","Issued","4/15/2016","BROOKLYN","ACTIVE","ACTIVE",10.47996,0,19986,"Brooklyn","NY",45874,17749,"18.40%",29.8812,"Greenpoint & Williamsburg",39.33515,"Brooklyn","NY",40.71209,-73.95427,"Greenpoint & Williamsburg",2016
"61",11211,"2024391-DCA","Active","ZUPPANYC LLC","RE UNION","544","UNION AVE","BROOKLYN","NY","Unenclosed",207,10,22,"50014243",40.7170944,-73.95184873,301,33,"http://www.nyc.gov/brooklyncb1","4934-2015-ASWC","Unenclosed",207,10,22,"Application Review Completed",2016-03-03,2017-04-15,NA,2015-04-16,"Ready For Review","4/16/2015","Approved","6/19/2015","Pending Review","4/16/2015","Review Period Expired","6/6/2015","Recommendation Issued","6/10/2015","SWC Public Hearing",NA,"Approved","3/2/2016","Approved","3/2/2016","Issued","3/3/2016","BROOKLYN","ACTIVE","ACTIVE",10.47996,0,19986,"Brooklyn","NY",45874,17749,"18.40%",29.8812,"Greenpoint & Williamsburg",39.33515,"Brooklyn","NY",40.71209,-73.95427,"Greenpoint & Williamsburg",2015
"62",11211,"1395264-DCA","Active","GRAHAM RESTAURANT LLC","SAGE","299","GRAHAM AVE","BROOKLYN","NY","Unenclosed",479,21,37,"41580023",40.71287235,-73.94440302,301,34,"http://www.nyc.gov/brooklyncb1","27517-2015-RSWC","Unenclosed",479,21,37,"Application Review Completed",2016-01-19,2017-12-15,NA,2015-10-27,"Ready For Review","10/27/2015","Approved","12/17/2015","Pending Review","10/27/2015","Recommend Approval","12/14/2015","Waived","12/14/2015",NA,NA,"Approved","1/19/2016","Approved","1/19/2016","Issued","1/19/2016","BROOKLYN","ACTIVE","ACTIVE",10.47996,0,19986,"Brooklyn","NY",45874,17749,"18.40%",29.8812,"Greenpoint & Williamsburg",39.33515,"Brooklyn","NY",40.71209,-73.95427,"Greenpoint & Williamsburg",2015
"63",11211,"1189835-DCA","Active","URBAN RUSTIC LLC",NA,"318","GRAND ST","BROOKLYN","NY","Unenclosed",242,11,22,"41088630",40.71239729,-73.95666763,301,34,"http://www.nyc.gov/brooklyncb1","14160-2015-RSWC","Unenclosed",242,11,22,"Application Review Completed",2015-08-20,2017-04-15,"8/25/2015",2015-04-01,"Ready For Review","4/2/2015","Approved","4/2/2015",NA,NA,"Review Period Expired","5/27/2015","Recommendation Issued","5/27/2015","SWC Public Hearing",NA,"Review Period Expired","6/17/2015","Approved","6/30/2015","Issued","6/30/2015","BROOKLYN","ACTIVE","ACTIVE",10.47996,0,19986,"Brooklyn","NY",45874,17749,"18.40%",29.8812,"Greenpoint & Williamsburg",39.33515,"Brooklyn","NY",40.71209,-73.95427,"Greenpoint & Williamsburg",2015
