"","ZIP","LICENSE_NBR","LIC_STATUS","BUSINESS_NAME","BUSINESS_NAME2","BUILDING","STREET","CITY","STATE","SWC_TYPE","SWC_SQ_FT","SWC_TABLES","SWC_CHAIRS","DOHMH","LATITUDE","LONGITUDE","COMMUNITY_DISTRICT","CITY_COUNCIL_DISTRICT","CD_URL","APP_ID","APP_SWC_TYPE","APP_SQ_FT","APP_TABLES","APP_CHAIRS","APP_STATUS","APP_STATUS_DATE","EXPIRATION_DATE","APP_TOO_DATE","SUBMIT_DATE","INTAKE","INTAKE_DD","DPQA","SEND_PACKAGE_DD","CP","CP_DD","CB","CB_DD","HEARING","HEARING_DD","HEARING_PUBLIC","HEARING_PUBLIC_DD","CC","CC_DD","MOO","MOO_DD","ISSUANCE","ISSUANCE_DD","BOROUGH","STATUS_CLASSIFICATION","STATUS_CLASSIFICATION2","percentile","superzip","rank","city.x","state.x","adultpop","households","college","income.","area","avg","city.y","state.y","latitude","longitude","nbh","SUBMIT_YEAR"
"241",10011,"1035729-DCA","Active","MESTRE, INC.","LE ZIE 2000","172","7TH AVE","NEW YORK","NY","Unenclosed",153,5,14,"40677036",40.74250715,-73.99705526,104,3,"http://www.nyc.gov/mcb4","13271-2016-RSWC","Unenclosed",153,5,14,"Application Review Completed",2016-10-17,2018-09-15,"10/29/2016",2016-09-29,"Ready For Review","9/29/2016","Approved",NA,"Proceed","10/17/2016","Review Period Expired","10/17/2016","Waived","10/17/2016",NA,NA,"Approved","10/17/2016","Approved","10/17/2016","Issued","10/17/2016","MANHATTAN","ACTIVE","ACTIVE",98.13351,1,326,"Manhattan","NY",39951,6704,"68.57%",130.999,"Chelsea, Clinton & Midtown Business District",85.76612,"New York","NY",40.741012,-74.00012,"Chelsea",2016
"242",10011,"1193339-DCA","Active","EISEN & SON, INC.","LASAGNA RESTAURANT","196","8TH AVE","NEW YORK","NY","Unenclosed",253,8,25,"41079528",40.74322631,-73.99979069,104,3,"http://www.nyc.gov/mcb4","26435-2015-RSWC","Unenclosed",253,8,25,"Application Review Completed",2016-02-11,2017-09-15,NA,2015-09-18,"Ready For Review","9/18/2015","Approved","11/10/2015","Pending Review","9/18/2015","Review Period Expired","11/8/2015","Waived","11/9/2015",NA,NA,"Approved","2/11/2016","Approved","2/11/2016","Issued","2/11/2016","MANHATTAN","ACTIVE","ACTIVE",98.13351,1,326,"Manhattan","NY",39951,6704,"68.57%",130.999,"Chelsea, Clinton & Midtown Business District",85.76612,"New York","NY",40.741012,-74.00012,"Chelsea",2015
"243",10011,"2037205-DCA","Active","BE TEMERARIO GROUP, LLC",NA,"198","8TH AVE","NEW YORK","NY","Unenclosed",303,12,25,"50046026",40.74350902,-73.99977625,104,3,"http://www.nyc.gov/mcb4","2619-2016-ASWC","Unenclosed",303,12,25,"Application Review Completed",2016-07-22,2018-04-15,"7/22/2016",2016-03-08,"Ready For Review","3/8/2016","Approved","5/10/2016","Pending Review","3/9/2016","Review Period Expired","4/29/2016","Recommendation Issued","5/6/2016","SWC Public Hearing","4/27/2016","Approved","7/22/2016","Approved","7/22/2016","Issued","7/22/2016","MANHATTAN","ACTIVE","ACTIVE",98.13351,1,326,"Manhattan","NY",39951,6704,"68.57%",130.999,"Chelsea, Clinton & Midtown Business District",85.76612,"New York","NY",40.741012,-74.00012,"Chelsea",2016
"244",10011,"1346238-DCA","Active","HURRICANE STRAUSS, INC.",NA,"246","W 18TH ST","NEW YORK","NY","Unenclosed",92,6,12,"41458571",40.74175238,-73.99964995,104,3,"http://www.nyc.gov/mcb4","22760-2016-RSWC","Unenclosed",92,6,12,"Application Review Completed",2016-11-23,2018-12-15,NA,2016-11-25,"Ready For Review","11/23/2016","Approved",NA,"Pending Review",NA,"Pending Review",NA,"Pending Review",NA,NA,NA,"Pending Review",NA,"Pending Review",NA,"Issued","11/23/2016","MANHATTAN","ACTIVE","ACTIVE",98.13351,1,326,"Manhattan","NY",39951,6704,"68.57%",130.999,"Chelsea, Clinton & Midtown Business District",85.76612,"New York","NY",40.741012,-74.00012,"Chelsea",2016
"245",10011,"1141700-DCA","Active","23RD & 9TH RESTAURANT CORP.",NA,"368","W 23RD ST","NEW YORK","NY","Enclosed",692,40,80,"40852659",40.74620985,-74.00078675,104,3,"http://www.nyc.gov/mcb4","12758-2016-RSWC","Enclosed",692,40,80,"Pending Review",2016-10-27,2017-04-27,"4/27/2017",2016-09-22,"Ready For Review","9/22/2016","Issued Temp Op Letter","9/22/2016","Pending Review","10/18/2016","Pending Review","9/22/2016","Pending Review",NA,NA,NA,"Pending Review",NA,"Pending Review",NA,"Pending Review",NA,"MANHATTAN","RENEWAL","ACTIVE",98.13351,1,326,"Manhattan","NY",39951,6704,"68.57%",130.999,"Chelsea, Clinton & Midtown Business District",85.76612,"New York","NY",40.741012,-74.00012,"Chelsea",2016
"246",10011,"1000225-DCA","Active","119 7TH AVENUE CAFETERIA, LLC","CAFETERIA","119","7TH AVE","NEW YORK","NY","Unenclosed",470,21,42,"40619544",40.7405282,-73.99800803,104,3,"http://www.nyc.gov/mcb4","14725-2015-RSWC","Unenclosed",470,21,42,"Application Review Completed",2015-08-20,2017-04-15,NA,2015-04-06,"Issued Temp Op Letter","4/6/2015","Approved","4/10/2015",NA,NA,"Review Period Expired","5/27/2015","Recommendation Issued","5/27/2015","SWC Public Hearing",NA,"Review Period Expired","6/17/2015","Approved","8/10/2015","Issued","8/10/2015","MANHATTAN","ACTIVE","ACTIVE",98.13351,1,326,"Manhattan","NY",39951,6704,"68.57%",130.999,"Chelsea, Clinton & Midtown Business District",85.76612,"New York","NY",40.741012,-74.00012,"Chelsea",2015
"247",10011,"2025208-DCA","Active","MIRTOS RESTAURANT INC","VILLAGE DEN RESTAURANT","225","W 12TH ST","NEW YORK","NY","Unenclosed",210,8,16,"50018621",40.73782189,-74.00146866,102,3,"http://www.nyc.gov/manhattancb2","3991-2015-ASWC","Unenclosed",210,8,16,"Application Review Completed",2015-08-20,2017-12-15,NA,2015-04-01,"Ready For Review","4/3/2015","Approved","7/8/2015",NA,NA,"Review Period Expired","6/1/2015","Recommendation Issued","7/2/2015","SWC Public Hearing",NA,"Approved","8/14/2015","Approved","8/14/2015","Issued","8/14/2015","MANHATTAN","ACTIVE","ACTIVE",98.13351,1,326,"Manhattan","NY",39951,6704,"68.57%",130.999,"Chelsea, Clinton & Midtown Business District",85.76612,"New York","NY",40.741012,-74.00012,"Chelsea",2015
"248",10011,"1307585-DCA","Active","GAT 35 CORP.","DA ANDREA","35","W 13TH ST","NEW YORK","NY","Unenclosed",168,8,16,"41380984",40.73641375,-73.99555803,102,3,"http://www.nyc.gov/manhattancb2","3618-2016-RSWC","Unenclosed",168,8,16,"Application Review Completed",2016-03-15,2018-04-15,NA,2016-03-15,"Ready For Review","3/15/2016","Approved",NA,"Proceed","3/15/2016","Recommend Approval","3/15/2016","Waived","3/15/2016",NA,NA,"Approved","3/15/2016","Approved","3/15/2016","Issued","3/15/2016","MANHATTAN","ACTIVE","ACTIVE",98.13351,1,326,"Manhattan","NY",39951,6704,"68.57%",130.999,"Chelsea, Clinton & Midtown Business District",85.76612,"New York","NY",40.741012,-74.00012,"Chelsea",2016
"249",10011,"2023074-DCA","Active","West 17th Street Italian Restaurant LLC",NA,"114","10TH AVE","NEW YORK","NY","Unenclosed",249,11,25,"41493180",40.74401935,-74.00658973,104,3,"http://www.nyc.gov/mcb4","3195-2015-ASWC","Unenclosed",249,11,25,"Application Review Completed",2015-08-20,2017-12-15,NA,2015-03-18,"Ready For Review","3/23/2015","Approved","3/23/2015",NA,NA,NA,NA,NA,NA,NA,NA,"Review Period Expired","6/10/2015","Approved","7/7/2015","Issued","7/7/2015","MANHATTAN","ACTIVE","ACTIVE",98.13351,1,326,"Manhattan","NY",39951,6704,"68.57%",130.999,"Chelsea, Clinton & Midtown Business District",85.76612,"New York","NY",40.741012,-74.00012,"Chelsea",2015
"250",10011,"1165611-DCA","Active","FILLIP'S CATERING, INC.","CAFE CHAMPIGNON","200","7TH AVE","NEW YORK","NY","Unenclosed",270,11,22,"40535391",40.74334977,-73.99647059,104,3,"http://www.nyc.gov/mcb4","7734-2016-RSWC","Unenclosed",270,11,22,"Application Review Completed",2016-07-23,2018-04-15,NA,2016-05-04,"Ready For Review","5/5/2016","Approved","5/5/2016",NA,NA,"Review Period Expired","6/23/2016","Waived","6/23/2016",NA,NA,"Review Period Expired","7/14/2016","Approved","7/22/2016","Issued","7/23/2016","MANHATTAN","ACTIVE","ACTIVE",98.13351,1,326,"Manhattan","NY",39951,6704,"68.57%",130.999,"Chelsea, Clinton & Midtown Business District",85.76612,"New York","NY",40.741012,-74.00012,"Chelsea",2016
"251",10011,"1133898-DCA","Active","FIDDLESTICKS L.L.C.",NA,"54","GREENWICH AVE","NEW YORK","NY","Unenclosed",323,16,29,"40932307",40.73591155,-74.0004294,102,3,"http://www.nyc.gov/manhattancb2","24568-2016-RSWC","Unenclosed",323,16,29,"Application Review Completed",2016-11-30,2018-12-15,NA,2016-11-29,"Ready For Review","11/29/2016","Approved",NA,"Proceed","11/29/2016","Review Period Expired","11/29/2016","Waived","11/29/2016",NA,NA,"Approved","11/29/2016","Approved","11/29/2016","Issued","11/30/2016","MANHATTAN","ACTIVE","ACTIVE",98.13351,1,326,"Manhattan","NY",39951,6704,"68.57%",130.999,"Chelsea, Clinton & Midtown Business District",85.76612,"New York","NY",40.741012,-74.00012,"Chelsea",2016
"252",10011,"1461129-DCA","Active","PASTAI, INC","PASTAI","186","9TH AVE","NEW YORK","NY","Unenclosed",77,4,8,"41715905",40.74537269,-74.00193077,104,3,"http://www.nyc.gov/mcb4","25308-2015-RSWC","Unenclosed",77,4,8,"Application Review Completed",2015-11-14,2017-09-15,"12/15/2015",2015-08-13,"Ready For Review","8/14/2015","Approved","8/14/2015",NA,NA,"Review Period Expired","10/4/2015","Recommendation Issued","10/13/2015","SWC Public Hearing","9/30/2015","Review Period Expired","11/3/2015","Approved","11/13/2015","Issued","11/14/2015","MANHATTAN","ACTIVE","ACTIVE",98.13351,1,326,"Manhattan","NY",39951,6704,"68.57%",130.999,"Chelsea, Clinton & Midtown Business District",85.76612,"New York","NY",40.741012,-74.00012,"Chelsea",2015
"253",10011,"0907203-DCA","Active","FRENCH ROAST, INC.",NA,"78","W 11TH ST","NEW YORK","NY","Unenclosed",157,8,16,"40396020",40.73515397,-73.99768704,102,3,"http://www.nyc.gov/manhattancb2","25919-2015-RSWC","Unenclosed",157,8,16,"Application Review Completed",2015-12-02,2017-09-15,"12/15/2015",2015-09-02,"Ready For Review","9/2/2015","Approved","10/26/2015","Pending Review","9/2/2015","Review Period Expired","10/23/2015","Waived","10/23/2015",NA,NA,"Approved","12/2/2015","Approved","12/2/2015","Issued","12/2/2015","MANHATTAN","ACTIVE","ACTIVE",98.13351,1,326,"Manhattan","NY",39951,6704,"68.57%",130.999,"Chelsea, Clinton & Midtown Business District",85.76612,"New York","NY",40.741012,-74.00012,"Chelsea",2015
"254",10011,"1347356-DCA","Active","O'FLYNN ENTERPRISES LLC","LE GRAINNE CAFE","183","9TH AVE","NEW YORK","NY","Unenclosed",122,3,12,"41095546",40.74543581,-74.00229527,104,3,"http://www.nyc.gov/mcb4","10092-2016-RSWC","Unenclosed",122,3,12,"Application Review Completed",2016-08-04,2018-09-15,NA,2016-07-22,"Ready For Review","7/22/2016","Approved",NA,"Proceed","8/4/2016","Review Period Expired","8/4/2016","Waived","8/4/2016",NA,NA,"Approved","8/4/2016","Approved","8/4/2016","Issued","8/4/2016","MANHATTAN","ACTIVE","ACTIVE",98.13351,1,326,"Manhattan","NY",39951,6704,"68.57%",130.999,"Chelsea, Clinton & Midtown Business District",85.76612,"New York","NY",40.741012,-74.00012,"Chelsea",2016
"255",10012,"1382366-DCA","Active","SUD123 INCORPORATED","CIAO","178","MULBERRY ST","NEW YORK","NY","Unenclosed",171,9,19,"41561855",40.72066438,-73.9967099,102,1,"http://www.nyc.gov/manhattancb2","26372-2015-RSWC","Unenclosed",171,9,19,"Application Review Completed",2015-12-15,2017-09-15,NA,2015-09-16,"Ready For Review","9/16/2015","Approved","11/10/2015","Pending Review","9/16/2015","Recommend Approval","10/26/2015","Recommendation Issued","11/4/2015","SWC Public Hearing","11/4/2015","Approved","12/15/2015","Approved","12/15/2015","Issued","12/15/2015","MANHATTAN","ACTIVE","ACTIVE",94.66093,0,840,"Manhattan","NY",20476,4501,"64.63%",95.9752,"Battery Park City, Greenwich Village & Soho",131.63891,"New York","NY",40.72596,-73.99834,"Village NoHo",2015
"256",10012,"2035041-DCA","Active","506 La Guardia Place Restaurant LLC","FREUD","506","LAGUARDIA PL","NEW YORK","NY","Unenclosed",198,6,12,"50044932",40.72773218,-73.99945881,102,1,"http://www.nyc.gov/manhattancb2","667-2016-ASWC","Unenclosed",198,6,12,"Application Review Completed",2016-05-16,2018-04-15,NA,2016-01-21,"Ready For Review","1/21/2016","Approved","3/29/2016","Pending Review","1/21/2016","Recommend Approval","2/26/2016","Recommendation Issued","3/24/2016","SWC Public Hearing","3/9/2016","Approved","5/11/2016","Approved","5/11/2016","Issued","5/16/2016","MANHATTAN","ACTIVE","ACTIVE",94.66093,0,840,"Manhattan","NY",20476,4501,"64.63%",95.9752,"Battery Park City, Greenwich Village & Soho",131.63891,"New York","NY",40.72596,-73.99834,"Village NoHo",2016
"257",10012,"2043057-DCA","Active","NEW INDIAN FOODS LLC","PAOWALLA","195","SPRING ST","NEW YORK","NY","Unenclosed",175,11,22,"50052263",40.72533596,-74.00313159,102,3,"http://www.nyc.gov/manhattancb2","12244-2016-ASWC","Unenclosed",175,11,22,"Application Review Completed",2016-11-03,2018-04-15,NA,2016-08-26,"Ready For Review","8/26/2016","Approved","8/29/2016","Pending Review","8/26/2016","Recommend Approval","9/29/2016","Recommendation Issued","11/3/2016",NA,NA,"Approved","11/3/2016","Approved","11/3/2016","Issued","11/3/2016","MANHATTAN","ACTIVE","ACTIVE",94.66093,0,840,"Manhattan","NY",20476,4501,"64.63%",95.9752,"Battery Park City, Greenwich Village & Soho",131.63891,"New York","NY",40.72596,-73.99834,"Village NoHo",2016
"258",10012,"0807555-DCA","Active","DYNAMIC MUSIC CORP.","OLIVE TREE CAFE","117","MACDOUGAL ST","NEW YORK","NY","Unenclosed",46,3,6,"40370856",40.7302052,-74.00048348,102,1,"http://www.nyc.gov/manhattancb2","5423-2016-RSWC","Unenclosed",46,3,6,"Application Review Completed",2016-03-29,2018-04-15,NA,2016-03-29,"Ready For Review","3/29/2016","Approved",NA,"Proceed","3/29/2016","Review Period Expired","3/29/2016","Waived","3/29/2016",NA,NA,"Approved","3/29/2016","Approved","3/29/2016","Issued","3/29/2016","MANHATTAN","ACTIVE","ACTIVE",94.66093,0,840,"Manhattan","NY",20476,4501,"64.63%",95.9752,"Battery Park City, Greenwich Village & Soho",131.63891,"New York","NY",40.72596,-73.99834,"Village NoHo",2016
"259",10012,"1349707-DCA","Active","212 LAFAYETTE ASSOCIATES, LLC","CAFE SELECT","212","LAFAYETTE ST","NEW YORK","NY","Small Unenclosed",84,5,4,"41337465",40.7218172,-73.99776327,102,1,"http://www.nyc.gov/manhattancb2","8475-2014-RSWC","Small Unenclosed",84,5,4,"Application Review Completed",2016-12-14,2018-04-15,NA,2016-08-17,"Ready For Review","4/1/2014","Approved","9/29/2016","Pending Review","4/4/2014","Recommend Approval","9/28/2016","Waived","9/28/2016",NA,NA,"Approved","12/14/2016","Approved","12/14/2016","Issued","12/14/2016","MANHATTAN","ACTIVE","ACTIVE",94.66093,0,840,"Manhattan","NY",20476,4501,"64.63%",95.9752,"Battery Park City, Greenwich Village & Soho",131.63891,"New York","NY",40.72596,-73.99834,"Village NoHo",2016
"260",10012,"2042774-DCA","Active","E2 185 BLEECKER LLC",NA,"185","BLEECKER ST","NEW YORK","NY","Unenclosed",116,3,6,"50049466",40.72924453,-74.00096335,102,1,"http://www.nyc.gov/manhattancb2","7110-2016-ASWC","Unenclosed",116,3,6,"Application Review Completed",2016-10-07,2018-12-15,NA,2016-05-26,"Ready For Review","5/27/2016","Approved","8/1/2016","Pending Review","5/27/2016","Review Period Expired","7/17/2016","Recommendation Issued","7/28/2016","SWC Public Hearing","7/13/2016","Approved","10/7/2016","Approved","10/7/2016","Issued","10/7/2016","MANHATTAN","ACTIVE","ACTIVE",94.66093,0,840,"Manhattan","NY",20476,4501,"64.63%",95.9752,"Battery Park City, Greenwich Village & Soho",131.63891,"New York","NY",40.72596,-73.99834,"Village NoHo",2016
"261",10012,"1434421-DCA","Active","TRAVERTINE, LLC","KEN & COOKS RESTAURANT","19","KENMARE ST","NEW YORK","NY","Unenclosed",453,15,30,"41406564",40.72068626,-73.99465719,102,1,"http://www.nyc.gov/manhattancb2","1047-2016-RSWC","Unenclosed",453,15,30,"Application Review Completed",2016-07-26,2018-04-15,NA,2016-02-11,"Ready For Review","2/11/2016","Approved","4/11/2016","Pending Review","2/11/2016","Review Period Expired","4/3/2016","Waived","4/11/2016",NA,NA,"Approved","7/26/2016","Approved","7/26/2016","Issued","7/26/2016","MANHATTAN","ACTIVE","ACTIVE",94.66093,0,840,"Manhattan","NY",20476,4501,"64.63%",95.9752,"Battery Park City, Greenwich Village & Soho",131.63891,"New York","NY",40.72596,-73.99834,"Village NoHo",2016
"262",10012,NA,"Inactive","151 BLEECKER LLC","RED LION","151","BLEECKER ST","NEW YORK","NY","Regular Unenclosed/Small Unenclosed",NA,8,18,"41478531",40.72852541,-73.9994155,102,1,"http://www.nyc.gov/manhattancb2","2294-2017-ASWC","Regular Unenclosed/Small Unenclosed",NA,8,18,"Pending Review",2017-03-01,NA,NA,2017-02-27,"Ready For Review","3/1/2017","Under Review","3/1/2017","Pending Review","3/1/2017","Pending Review","3/1/2017","Pending Review",NA,"SWC Public Hearing","4/19/2017","Pending Review",NA,"Pending Review",NA,"Pending Review",NA,"MANHATTAN","NEW","NEW",94.66093,0,840,"Manhattan","NY",20476,4501,"64.63%",95.9752,"Battery Park City, Greenwich Village & Soho",131.63891,"New York","NY",40.72596,-73.99834,"Village NoHo",2017
"263",10012,"1382861-DCA","Active","GMT NEW YORK LLC","GMT TAVERN","142","BLEECKER ST","NEW YORK","NY","Unenclosed",500,24,51,"41563445",40.72793254,-73.99917738,102,1,"http://www.nyc.gov/manhattancb2","16119-2015-RSWC","Unenclosed",500,24,51,"Application Review Completed",2015-08-20,2017-04-15,NA,2015-04-14,"Ready For Review","4/14/2015","Approved","6/9/2015",NA,NA,"Review Period Expired","6/5/2015","Waived","6/5/2015",NA,NA,"Approved","7/10/2015","Approved","7/10/2015","Issued","7/23/2015","MANHATTAN","ACTIVE","ACTIVE",94.66093,0,840,"Manhattan","NY",20476,4501,"64.63%",95.9752,"Battery Park City, Greenwich Village & Soho",131.63891,"New York","NY",40.72596,-73.99834,"Village NoHo",2015
"264",10012,NA,"Inactive","CCFC 62 SPRING, LLC","CHEFS CLUB COUNTER","62","SPRING ST","NEW YORK","NY","Unenclosed",NA,7,14,"50060947",40.72234693,-73.99725457,102,1,"http://www.nyc.gov/manhattancb2","3516-2017-ASWC","Unenclosed",NA,7,14,"Pending Review",2017-03-21,NA,NA,2017-03-20,"Ready For Review","3/21/2017","Under Review","3/21/2017","Pending Review","3/21/2017","Pending Review","3/21/2017","Pending Review",NA,"SWC Public Hearing","5/10/2017","Pending Review",NA,"Pending Review",NA,"Pending Review",NA,"MANHATTAN","NEW","NEW",94.66093,0,840,"Manhattan","NY",20476,4501,"64.63%",95.9752,"Battery Park City, Greenwich Village & Soho",131.63891,"New York","NY",40.72596,-73.99834,"Village NoHo",2017
"265",10012,"1426863-DCA","Active","MOLLY PICON LLC","JACK'S WIFE FREDA","224","LAFAYETTE ST","NEW YORK","NY","Small Unenclosed",124,3,12,"41636061",40.72213284,-73.99745661,102,1,"http://www.nyc.gov/manhattancb2","94-2013-RSWC","Small Unenclosed",124,3,12,"Application Review Completed",2016-07-19,2018-09-15,NA,2015-09-22,NA,NA,"Approved","6/14/2016","Proceed","12/16/2014","Recommend Approval","11/23/2015","Waived","6/9/2016",NA,NA,"Approved","7/19/2016","Approved","7/19/2016","Issued","7/19/2016","MANHATTAN","ACTIVE","ACTIVE",94.66093,0,840,"Manhattan","NY",20476,4501,"64.63%",95.9752,"Battery Park City, Greenwich Village & Soho",131.63891,"New York","NY",40.72596,-73.99834,"Village NoHo",2015
"266",10012,"0997686-DCA","Active","TRE-GIOVANI, INC.",NA,"548","LAGUARDIA PL","NEW YORK","NY","Unenclosed",95,4,12,"40387890",40.72906612,-73.99835835,102,1,"http://www.nyc.gov/manhattancb2","26098-2015-RSWC","Unenclosed",95,4,12,"Application Review Completed",2016-01-25,2017-09-15,NA,2015-09-09,"Ready For Review","9/9/2015","Approved","10/27/2015","Pending Review","9/9/2015","Review Period Expired","10/27/2015","Waived","10/27/2015",NA,NA,"Approved","1/25/2016","Approved","1/25/2016","Issued","1/25/2016","MANHATTAN","ACTIVE","ACTIVE",94.66093,0,840,"Manhattan","NY",20476,4501,"64.63%",95.9752,"Battery Park City, Greenwich Village & Soho",131.63891,"New York","NY",40.72596,-73.99834,"Village NoHo",2015
"267",10012,"2009341-DCA","Active","265 LAFAYETTE RISTORANTE LLC",NA,"263","LAFAYETTE ST","NEW YORK","NY","Small Unenclosed",188,7,14,NA,40.72332679,-73.99650412,102,1,"http://www.nyc.gov/manhattancb2","6059-2016-RSWC","Small Unenclosed",188,7,14,"Application Review Completed",2016-07-11,2018-04-15,NA,2016-04-05,"Ready For Review","4/5/2016","Approved","4/6/2016","Pending Review","4/5/2016","Review Period Expired","5/27/2016","Waived","6/1/2016",NA,NA,"Review Period Expired","6/22/2016","Approved","7/11/2016","Issued","7/11/2016","MANHATTAN","ACTIVE","ACTIVE",94.66093,0,840,"Manhattan","NY",20476,4501,"64.63%",95.9752,"Battery Park City, Greenwich Village & Soho",131.63891,"New York","NY",40.72596,-73.99834,"Village NoHo",2016
"268",10012,"1452982-DCA","Active","SOH PEACE, INC.",NA,"87","MACDOUGAL ST","NEW YORK","NY","Unenclosed",108,7,14,"41704282",40.72904965,-74.00141435,102,3,"http://www.nyc.gov/manhattancb2","33384-2015-RSWC","Unenclosed",108,7,14,"Application Review Completed",2016-03-31,2017-12-15,NA,2015-12-16,"Ready For Review","12/16/2015","Approved","2/8/2016","Pending Review","12/16/2015","Review Period Expired","2/5/2016","Waived","2/8/2016",NA,NA,"Approved","3/31/2016","Approved","3/31/2016","Issued","3/31/2016","MANHATTAN","ACTIVE","ACTIVE",94.66093,0,840,"Manhattan","NY",20476,4501,"64.63%",95.9752,"Battery Park City, Greenwich Village & Soho",131.63891,"New York","NY",40.72596,-73.99834,"Village NoHo",2015
"269",10012,"2004736-DCA","Active","CLAUDISAL REST. CORP.","THE MALT HOUSE","206","THOMPSON ST","NEW YORK","NY","Unenclosed",193,9,18,"40373912",40.72852541,-73.99936138,102,1,"http://www.nyc.gov/manhattancb2","12602-2016-RSWC","Unenclosed",193,9,18,"Application Review Completed",2017-01-06,2018-09-15,NA,2016-09-20,"Ready For Review","9/20/2016","Approved","11/3/2016","Pending Review","9/22/2016","Recommend Approval","10/21/2016","Waived","11/3/2016",NA,NA,"Approved","1/6/2017","Approved","1/6/2017","Issued","1/6/2017","MANHATTAN","ACTIVE","ACTIVE",94.66093,0,840,"Manhattan","NY",20476,4501,"64.63%",95.9752,"Battery Park City, Greenwich Village & Soho",131.63891,"New York","NY",40.72596,-73.99834,"Village NoHo",2016
"270",10012,"1459624-DCA","Active","SHIP WRECKED BAR AND GRILL, INC.","WICKED WILLY'S","149","BLEECKER ST","NEW YORK","NY","Enclosed",110,5,9,"41230004",40.72845679,-73.99929644,102,1,"http://www.nyc.gov/manhattancb2","19348-2015-RSWC","Enclosed",110,5,9,"Application Review Completed",2015-11-24,2017-05-15,NA,2015-05-18,"Ready For Review","5/18/2015","Approved","9/9/2015","Proceed","7/1/2015","Review Period Expired","7/10/2015","Waived","9/8/2015",NA,NA,"Approved","11/24/2015","Approved","11/24/2015","Issued","11/24/2015","MANHATTAN","ACTIVE","ACTIVE",94.66093,0,840,"Manhattan","NY",20476,4501,"64.63%",95.9752,"Battery Park City, Greenwich Village & Soho",131.63891,"New York","NY",40.72596,-73.99834,"Village NoHo",2015
"271",10012,"2035053-DCA","Active","SPRING SOHO INC","SPRING NATURAL","98","KENMARE ST","NEW YORK","NY","Regular Unenclosed/Small Unenclosed",301,11,22,"50042188",40.72109806,-73.99698766,102,1,"http://www.nyc.gov/manhattancb2","362-2016-ASWC","Regular Unenclosed/Small Unenclosed",301,11,22,"Application Review Completed",2016-05-06,2018-09-15,NA,2016-01-12,"Ready For Review","1/13/2016","Approved","3/29/2016","Pending Review","1/13/2016","Recommend Approval","2/26/2016","Recommendation Issued","3/17/2016","SWC Public Hearing","3/2/2016","Approved","5/6/2016","Approved","5/6/2016","Issued","5/6/2016","MANHATTAN","ACTIVE","ACTIVE",94.66093,0,840,"Manhattan","NY",20476,4501,"64.63%",95.9752,"Battery Park City, Greenwich Village & Soho",131.63891,"New York","NY",40.72596,-73.99834,"Village NoHo",2016
"272",10012,"2025564-DCA","Inactive","86 ST AA LLC","SOHO ROOM","203","SPRING ST","NEW YORK","NY","Unenclosed",144,5,10,"50013284",40.72546221,-74.00344548,102,3,"http://www.nyc.gov/manhattancb2","4441-2015-ASWC","Unenclosed",144,5,10,"Application Review Completed",2015-09-16,2017-12-15,NA,2015-04-08,"Ready For Review","4/10/2015","Approved","7/16/2015",NA,NA,"Review Period Expired","6/1/2015","Recommendation Issued","7/11/2015","SWC Public Hearing",NA,"Approved","8/21/2015","Approved","8/21/2015","Issued","8/25/2015","MANHATTAN","OLD","OLD",94.66093,0,840,"Manhattan","NY",20476,4501,"64.63%",95.9752,"Battery Park City, Greenwich Village & Soho",131.63891,"New York","NY",40.72596,-73.99834,"Village NoHo",2015
"273",10012,"0920983-DCA","Active","RESTAURANT VENTURES OF NY, INC.","SAVORE RISTORANTE","200","SPRING ST","NEW YORK","NY","Unenclosed",293,10,20,"40401025",40.72493248,-74.00338412,102,3,"http://www.nyc.gov/manhattancb2","9983-2016-RSWC","Unenclosed",293,10,20,"Application Review Completed",2016-08-05,2018-09-15,NA,2016-07-14,"Ready For Review","7/14/2016","Approved",NA,"Proceed","8/5/2016","Review Period Expired","8/5/2016","Waived","8/5/2016",NA,NA,"Approved","8/5/2016","Approved","8/5/2016","Issued","8/5/2016","MANHATTAN","ACTIVE","ACTIVE",94.66093,0,840,"Manhattan","NY",20476,4501,"64.63%",95.9752,"Battery Park City, Greenwich Village & Soho",131.63891,"New York","NY",40.72596,-73.99834,"Village NoHo",2016
"274",10012,"1305277-DCA","Inactive","GROOVE ENTERPRISES,INC.","GROOVE","125","MACDOUGAL ST","NEW YORK","NY","Unenclosed",77,4,8,"41244923",40.7305977,-74.00014072,102,1,"http://www.nyc.gov/manhattancb2","7128-2016-RSWC","Unenclosed",77,4,8,"Application Review Completed",2016-04-22,2018-04-15,NA,2016-04-22,"Ready For Review","4/22/2016","Approved",NA,"Pending Review",NA,"Pending Review",NA,"Pending Review",NA,NA,NA,"Pending Review",NA,"Pending Review",NA,"Issued","4/22/2016","MANHATTAN","OLD","OLD",94.66093,0,840,"Manhattan","NY",20476,4501,"64.63%",95.9752,"Battery Park City, Greenwich Village & Soho",131.63891,"New York","NY",40.72596,-73.99834,"Village NoHo",2016
