"","ZIP","LICENSE_NBR","LIC_STATUS","BUSINESS_NAME","BUSINESS_NAME2","BUILDING","STREET","CITY","STATE","SWC_TYPE","SWC_SQ_FT","SWC_TABLES","SWC_CHAIRS","DOHMH","LATITUDE","LONGITUDE","COMMUNITY_DISTRICT","CITY_COUNCIL_DISTRICT","CD_URL","APP_ID","APP_SWC_TYPE","APP_SQ_FT","APP_TABLES","APP_CHAIRS","APP_STATUS","APP_STATUS_DATE","EXPIRATION_DATE","APP_TOO_DATE","SUBMIT_DATE","INTAKE","INTAKE_DD","DPQA","SEND_PACKAGE_DD","CP","CP_DD","CB","CB_DD","HEARING","HEARING_DD","HEARING_PUBLIC","HEARING_PUBLIC_DD","CC","CC_DD","MOO","MOO_DD","ISSUANCE","ISSUANCE_DD","BOROUGH","STATUS_CLASSIFICATION","STATUS_CLASSIFICATION2","percentile","superzip","rank","city.x","state.x","adultpop","households","college","income.","area","avg","city.y","state.y","latitude","longitude","nbh","SUBMIT_YEAR"
"33",11103,"2038816-DCA","Active","STEINWAY LPC CORP","LA PEQUENA COLOMBIA","3225","STEINWAY ST","ASTORIA","NY","Unenclosed",96,4,16,"50044262",40.75840669,-73.91929984,401,26,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","3587-2016-ASWC","Unenclosed",96,4,16,"Application Review Completed",2016-07-25,2018-09-15,NA,2016-03-24,"Ready For Review","3/29/2016","Approved","6/14/2016","Pending Review","3/29/2016","Review Period Expired","5/19/2016","Recommendation Issued","5/27/2016","SWC Public Hearing","5/18/2016","Approved","7/25/2016","Approved","7/25/2016","Issued","7/25/2016","QUEENS","ACTIVE","ACTIVE",48.70462,0,8538,"Astoria","NY",31029,10105,"24.00%",55.2683,"Astoria & Long Island City",51.10682,"Astoria","NY",40.762968,-73.91091,"Astoria",2016
"34",11103,"1381569-DCA","Active","PPB PUB LTD","MEXIQ","3711","30TH AVE","ASTORIA","NY","Unenclosed",390,10,30,"41515837",40.76463504,-73.91618773,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","24894-2015-RSWC","Unenclosed",390,10,30,"Application Review Completed",2015-11-04,2017-09-15,NA,2015-08-04,"Ready For Review","8/4/2015","Approved","9/29/2015","Pending Review","8/7/2015","Review Period Expired","9/27/2015","Waived","9/29/2015",NA,NA,"Approved","11/4/2015","Approved","11/4/2015","Issued","11/4/2015","QUEENS","ACTIVE","ACTIVE",48.70462,0,8538,"Astoria","NY",31029,10105,"24.00%",55.2683,"Astoria & Long Island City",51.10682,"Astoria","NY",40.762968,-73.91091,"Astoria",2015
"35",11103,"1133602-DCA","Active","Y.N.L.C. CAFE CORP.",NA,"3527","30TH AVE","ASTORIA","NY","Unenclosed",862,31,62,"40931915",40.76533878,-73.91769221,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","3748-2017-RSWC","Unenclosed",862,31,62,"Application Review Completed",2017-01-25,2018-12-15,NA,2017-01-24,"Ready For Review","1/24/2017","Approved",NA,"Proceed","1/24/2017","Review Period Expired","1/24/2017","Waived","1/24/2017",NA,NA,"Approved","1/24/2017","Approved","1/24/2017","Issued","1/25/2017","QUEENS","ACTIVE","ACTIVE",48.70462,0,8538,"Astoria","NY",31029,10105,"24.00%",55.2683,"Astoria & Long Island City",51.10682,"Astoria","NY",40.762968,-73.91091,"Astoria",2017
"36",11103,"1238509-DCA","Active","MANGIA RESTAURANT CORP.","OVELIA RESTAURANT","3401","30TH AVE","ASTORIA","NY","Unenclosed",480,20,40,"41213051",40.76589948,-73.91879258,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","13104-2016-RSWC","Unenclosed",480,20,40,"Application Review Completed",2017-02-07,2018-09-15,"10/28/2016",2016-09-27,"Ready For Review","9/27/2016","Approved",NA,"Proceed","2/7/2017","Recommend Approval","2/7/2017","Waived","2/7/2017",NA,NA,"Approved","2/7/2017","Approved","2/7/2017","Issued","2/7/2017","QUEENS","ACTIVE","ACTIVE",48.70462,0,8538,"Astoria","NY",31029,10105,"24.00%",55.2683,"Astoria & Long Island City",51.10682,"Astoria","NY",40.762968,-73.91091,"Astoria",2016
"37",11103,"2021603-DCA","Inactive","CAFE MENTE USA CORP","BARCODE SOULVAKI CAFE","3602","30TH AVE","ASTORIA","NY","Unenclosed",419,23,45,"50032913",40.7647539,-73.91734999,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","2495-2015-ASWC","Unenclosed",419,23,45,"Application Review Completed",2015-08-20,2017-09-15,NA,2015-03-04,"Ready For Review","3/4/2015","Approved","6/10/2015",NA,NA,"Recommend Approval","4/22/2015","Recommendation Issued","4/22/2015","SWC Public Hearing",NA,"Approved","7/10/2015","Approved","7/10/2015","Issued","7/23/2015","QUEENS","OLD","OLD",48.70462,0,8538,"Astoria","NY",31029,10105,"24.00%",55.2683,"Astoria & Long Island City",51.10682,"Astoria","NY",40.762968,-73.91091,"Astoria",2015
"38",11103,"1464788-DCA","Active","LITE BITES ASTORIA INC.","LITE BITES CAFE & GRILL","3191","STEINWAY ST","ASTORIA","NY","Enclosed",210,11,22,"41722468",40.75908966,-73.91862762,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","1464788-ASWC","Enclosed",210,11,22,"Application Review Completed",2016-01-14,2017-05-15,"2/17/2016",2015-11-02,NA,NA,"Approved","11/10/2015","Proceed","9/24/2015","Review Period Expired","10/27/2015","Waived","10/27/2015",NA,NA,"Approved","1/13/2016","Approved","1/13/2016","Issued","1/14/2016","QUEENS","ACTIVE","ACTIVE",48.70462,0,8538,"Astoria","NY",31029,10105,"24.00%",55.2683,"Astoria & Long Island City",51.10682,"Astoria","NY",40.762968,-73.91091,"Astoria",2015
"39",11103,"1451259-DCA","Active","ANTIKA PIZZERIA ASTORIA, INC.",NA,"3608","30TH AVE","ASTORIA","NY","Unenclosed",129,6,12,"41681571",40.76466874,-73.9172418,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","11852-2016-RSWC","Unenclosed",129,6,12,"Application Review Completed",2016-09-07,2018-09-15,NA,2016-09-07,"Ready For Review","9/7/2016","Approved",NA,"Proceed","9/7/2016","Recommend Approval","9/7/2016","Waived","9/7/2016",NA,NA,"Approved","9/7/2016","Approved","9/7/2016","Issued","9/7/2016","QUEENS","ACTIVE","ACTIVE",48.70462,0,8538,"Astoria","NY",31029,10105,"24.00%",55.2683,"Astoria & Long Island City",51.10682,"Astoria","NY",40.762968,-73.91091,"Astoria",2016
"40",11103,"1423540-DCA","Active","ASTORIA RESTAURANT GROUP, INC","WILLIAM HALLET","3610","30TH AVE","ASTORIA","NY","Unenclosed",118,6,12,"41597549",40.76464126,-73.91720573,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","3750-2017-RSWC","Unenclosed",118,6,12,"Application Review Completed",2017-01-31,2018-12-15,"2/28/2017",2017-01-24,"Ready For Review","1/24/2017","Approved",NA,"Proceed","1/31/2017","Recommend Approval","1/31/2017","Waived","1/31/2017",NA,NA,"Approved","1/31/2017","Approved","1/31/2017","Issued","1/31/2017","QUEENS","ACTIVE","ACTIVE",48.70462,0,8538,"Astoria","NY",31029,10105,"24.00%",55.2683,"Astoria & Long Island City",51.10682,"Astoria","NY",40.762968,-73.91091,"Astoria",2017
"41",11103,"1221132-DCA","Active","SYMPATOCH CAFE INC.","DANDANA CAFE","4221","BROADWAY","ASTORIA","NY","Unenclosed",319,14,30,"41138610",40.75807285,-73.9168746,401,26,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","27726-2016-RSWC","Unenclosed",319,14,30,"Application Review Completed",2016-12-08,2018-12-15,NA,2016-12-07,"Ready For Review","12/8/2016","Approved",NA,"Proceed","12/8/2016","Review Period Expired","12/8/2016","Waived","12/8/2016",NA,NA,"Approved","12/8/2016","Approved","12/8/2016","Issued","12/8/2016","QUEENS","ACTIVE","ACTIVE",48.70462,0,8538,"Astoria","NY",31029,10105,"24.00%",55.2683,"Astoria & Long Island City",51.10682,"Astoria","NY",40.762968,-73.91091,"Astoria",2016
"42",11103,"1402273-DCA","Active","J.J.M.A.P. CORP","VIA TRENTA","3619","30TH AVE","ASTORIA","NY","Unenclosed",357,18,40,"41598070",40.76490725,-73.91685163,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","27330-2015-RSWC","Unenclosed",357,18,40,"Application Review Completed",2016-05-21,2018-09-15,NA,2015-10-16,"Ready For Review","10/16/2015","Approved","10/16/2015",NA,NA,"Review Period Expired","12/6/2015","Waived","12/7/2015",NA,NA,"Review Period Expired","12/28/2015","Approved","5/20/2016","Issued","5/21/2016","QUEENS","ACTIVE","ACTIVE",48.70462,0,8538,"Astoria","NY",31029,10105,"24.00%",55.2683,"Astoria & Long Island City",51.10682,"Astoria","NY",40.762968,-73.91091,"Astoria",2015
"43",11103,"2014853-DCA","Active","KI MOON RESTAURANT CORP.","PINK NORI","3606","30TH AVE","ASTORIA","NY","Unenclosed",121,6,12,"50005849",40.76469895,-73.91727786,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","11578-2016-RSWC","Unenclosed",121,6,12,"Application Review Completed",2017-02-06,2018-09-15,NA,2016-09-01,"Ready For Review","9/1/2016","Approved","10/26/2016","Pending Review","9/2/2016","Review Period Expired","10/23/2016","Waived","10/26/2016",NA,NA,"Approved","2/6/2017","Approved","2/6/2017","Issued","2/6/2017","QUEENS","ACTIVE","ACTIVE",48.70462,0,8538,"Astoria","NY",31029,10105,"24.00%",55.2683,"Astoria & Long Island City",51.10682,"Astoria","NY",40.762968,-73.91091,"Astoria",2016
"44",11103,"2021274-DCA","Active","BUTCHER KING,INC",NA,"3710","30TH AVE","ASTORIA","NY","Unenclosed",143,8,16,"50016498",40.76430308,-73.91640836,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","2042-2015-ASWC","Unenclosed",143,8,16,"Application Review Completed",2015-05-22,2017-12-15,NA,2015-02-24,"Ready For Review","2/26/2015","Approved","2/26/2015",NA,NA,"Recommend Approval","3/31/2015","Recommendation Issued","4/20/2015","SWC Public Hearing",NA,"Approved","5/19/2015","Approved","5/19/2015","Issued","5/22/2015","QUEENS","ACTIVE","ACTIVE",48.70462,0,8538,"Astoria","NY",31029,10105,"24.00%",55.2683,"Astoria & Long Island City",51.10682,"Astoria","NY",40.762968,-73.91091,"Astoria",2015
"45",11103,"1197298-DCA","Active","PALEROS INC.","GRAND CAFE","3701","30TH AVE","ASTORIA","NY","Unenclosed",620,20,40,"41103981",40.76476416,-73.91635363,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","702-2016-RSWC","Unenclosed",620,20,40,"Application Review Completed",2016-05-18,2017-12-15,NA,2016-02-02,"Ready For Review","2/2/2016","Approved","3/29/2016","Pending Review","2/2/2016","Review Period Expired","3/24/2016","Waived","3/29/2016",NA,NA,"Approved","5/18/2016","Approved","5/18/2016","Issued","5/18/2016","QUEENS","ACTIVE","ACTIVE",48.70462,0,8538,"Astoria","NY",31029,10105,"24.00%",55.2683,"Astoria & Long Island City",51.10682,"Astoria","NY",40.762968,-73.91091,"Astoria",2016
"46",11103,"1190996-DCA","Active","CDGP, LLC","FLO","3720","30TH AVE","ASTORIA","NY","Unenclosed",703,36,72,"41100858",40.76416022,-73.91622443,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","25880-2015-RSWC","Unenclosed",703,36,72,"Application Review Completed",2015-11-25,2017-09-15,NA,2015-09-01,"Ready For Review","9/1/2015","Approved","10/15/2015","Pending Review","9/1/2015","Review Period Expired","10/15/2015","Waived","10/15/2015",NA,NA,"Approved","11/25/2015","Approved","11/25/2015","Issued","11/25/2015","QUEENS","ACTIVE","ACTIVE",48.70462,0,8538,"Astoria","NY",31029,10105,"24.00%",55.2683,"Astoria & Long Island City",51.10682,"Astoria","NY",40.762968,-73.91091,"Astoria",2015
"47",11103,"1459574-DCA","Active","NOISETTE CAFE INC.","NOISETTE","2421","STEINWAY ST","ASTORIA","NY","Unenclosed",212,11,27,"41696014",40.76869077,-73.91120059,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","1094-2016-RSWC","Unenclosed",212,11,27,"Application Review Completed",2016-06-13,2017-12-15,NA,2016-02-12,"Ready For Review","2/12/2016","Approved","3/8/2016","Pending Review","2/12/2016","Recommend Approval","3/7/2016","Recommendation Issued","3/7/2016","SWC Public Hearing","4/6/2016","Approved","6/13/2016","Approved","6/13/2016","Issued","6/13/2016","QUEENS","ACTIVE","ACTIVE",48.70462,0,8538,"Astoria","NY",31029,10105,"24.00%",55.2683,"Astoria & Long Island City",51.10682,"Astoria","NY",40.762968,-73.91091,"Astoria",2016
"48",11103,"2010360-DCA","Active","AK RESTAURANT GROUP LLC","MARKETA","3717","30TH AVE","ASTORIA","NY","Unenclosed",817,20,74,"50000342",40.76453064,-73.91606152,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","7470-2017-RSWC","Unenclosed",817,20,74,"Pending Review",2017-02-15,2017-03-14,"3/14/2017",2017-02-14,"Ready For Review","2/14/2017","Under Review","2/15/2017","Pending Review","2/14/2017","Pending Review","2/15/2017","Pending Review",NA,"SWC Public Hearing","4/5/2017","Pending Review",NA,"Pending Review",NA,"Pending Review",NA,"QUEENS","RENEWAL","ACTIVE",48.70462,0,8538,"Astoria","NY",31029,10105,"24.00%",55.2683,"Astoria & Long Island City",51.10682,"Astoria","NY",40.762968,-73.91091,"Astoria",2017
"49",11103,"1427814-DCA","Active","42-02 TAVERN INC.","DOYLE'S CORNER","4202","BROADWAY","ASTORIA","NY","Unenclosed",353,17,34,"40400021",40.75796067,-73.91736203,401,26,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","23876-2016-RSWC","Unenclosed",353,17,34,"Application Review Completed",2017-01-04,2018-12-15,NA,2016-11-28,"Ready For Review","11/28/2016","Approved",NA,"Proceed","1/4/2017","Review Period Expired","1/4/2017","Waived","1/4/2017",NA,NA,"Approved","1/4/2017","Approved","1/4/2017","Issued","1/4/2017","QUEENS","ACTIVE","ACTIVE",48.70462,0,8538,"Astoria","NY",31029,10105,"24.00%",55.2683,"Astoria & Long Island City",51.10682,"Astoria","NY",40.762968,-73.91091,"Astoria",2016
"50",11103,"1311304-DCA","Active","IFETA CORP.",NA,"4115","31ST AVE","ASTORIA","NY","Unenclosed",144,6,16,"41372224",40.76087173,-73.91582788,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","32889-2015-RSWC","Unenclosed",144,6,16,"Application Review Completed",2016-05-09,2017-12-15,NA,2015-12-11,"Ready For Review","12/11/2015","Approved","2/1/2016","Pending Review","12/11/2015","Review Period Expired","1/31/2016","Waived","2/1/2016",NA,NA,"Approved","5/9/2016","Approved","5/9/2016","Issued","5/9/2016","QUEENS","ACTIVE","ACTIVE",48.70462,0,8538,"Astoria","NY",31029,10105,"24.00%",55.2683,"Astoria & Long Island City",51.10682,"Astoria","NY",40.762968,-73.91091,"Astoria",2015
"51",11103,"1224578-DCA","Active","NOOR EL HADA CORP.",NA,"2425","STEINWAY ST","ASTORIA","NY","Unenclosed",228,11,25,"41172527",40.76827899,-73.91110728,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","5927-2017-RSWC","Unenclosed",228,11,25,"Application Review Completed",2017-02-07,2018-12-15,"3/5/2017",2017-02-03,"Ready For Review","2/3/2017","Approved",NA,"Proceed","2/7/2017","Pending Review",NA,"Pending Review",NA,NA,NA,"Pending Review",NA,"Pending Review",NA,"Issued","2/7/2017","QUEENS","ACTIVE","ACTIVE",48.70462,0,8538,"Astoria","NY",31029,10105,"24.00%",55.2683,"Astoria & Long Island City",51.10682,"Astoria","NY",40.762968,-73.91091,"Astoria",2017
"52",11103,"2039428-DCA","Active","DON RESTAURANT GROUP INC",NA,"4206","30TH AVE","ASTORIA","NY","Unenclosed",108,6,12,"50016451",40.76290916,-73.91324787,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","5405-2016-ASWC","Unenclosed",108,6,12,"Application Review Completed",2016-08-17,2018-12-15,NA,2016-04-27,"Ready For Review","4/27/2016","Approved","4/27/2016","Pending Review","4/27/2016","Review Period Expired","6/17/2016","Recommendation Issued","6/23/2016","SWC Public Hearing","6/15/2016","Review Period Expired","7/14/2016","Approved","8/17/2016","Issued","8/17/2016","QUEENS","ACTIVE","ACTIVE",48.70462,0,8538,"Astoria","NY",31029,10105,"24.00%",55.2683,"Astoria & Long Island City",51.10682,"Astoria","NY",40.762968,-73.91091,"Astoria",2016
"53",11103,"1426466-DCA","Active","BRATS UND BIER, INC.","MAX","4702","30TH AVE","ASTORIA","NY","Unenclosed",324,14,28,"41647039",40.76101777,-73.90934458,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","12743-2016-RSWC","Unenclosed",324,14,28,"Application Review Completed",2017-01-04,2018-09-15,NA,2016-09-22,"Ready For Review","9/22/2016","Approved",NA,"Proceed","1/4/2017","Review Period Expired","1/4/2017","Waived","1/4/2017",NA,NA,"Approved","1/4/2017","Approved","1/4/2017","Issued","1/4/2017","QUEENS","ACTIVE","ACTIVE",48.70462,0,8538,"Astoria","NY",31029,10105,"24.00%",55.2683,"Astoria & Long Island City",51.10682,"Astoria","NY",40.762968,-73.91091,"Astoria",2016
"54",11103,"2010322-DCA","Active","ROMI BAKERY, INC.","GIAN PIERO BAKERY INC","4417","30TH AVE","ASTORIA","NY","Unenclosed",168,8,14,"40546650",40.76231207,-73.91130295,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","28287-2016-RSWC","Unenclosed",168,8,14,"Application Review Completed",2017-03-07,2018-12-15,NA,2016-12-08,"Ready For Review","12/8/2016","Approved","2/6/2017","Pending Review","12/9/2016","Review Period Expired","1/29/2017","Waived","2/6/2017",NA,NA,"Approved","3/7/2017","Approved","3/7/2017","Issued","3/7/2017","QUEENS","ACTIVE","ACTIVE",48.70462,0,8538,"Astoria","NY",31029,10105,"24.00%",55.2683,"Astoria & Long Island City",51.10682,"Astoria","NY",40.762968,-73.91091,"Astoria",2016
"55",11103,"1261303-DCA","Active","LITTLE MOROCCO RESTAURANT CORP.",NA,"2439","STEINWAY ST","ASTORIA","NY","Unenclosed",420,21,47,"41170643",40.76796349,-73.91129181,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","27816-2015-RSWC","Unenclosed",420,21,47,"Application Review Completed",2016-03-17,2017-09-15,NA,2015-11-02,"Ready For Review","11/2/2015","Approved","1/6/2016","Pending Review","11/2/2015","Recommend Approval","12/17/2015","Waived","1/6/2016",NA,NA,"Approved","3/17/2016","Approved","3/17/2016","Issued","3/17/2016","QUEENS","ACTIVE","ACTIVE",48.70462,0,8538,"Astoria","NY",31029,10105,"24.00%",55.2683,"Astoria & Long Island City",51.10682,"Astoria","NY",40.762968,-73.91091,"Astoria",2015
"56",11104,"2042866-DCA","Active","IL SOLE, LLC","SOLELUNA","4345","40TH STREET","SUNNYSIDE","NY","Unenclosed",312,5,10,"50033696",40.74418112,-73.92400857,402,26,"http://www.cb2queens.org/","6048-2016-ASWC","Unenclosed",312,5,10,"Application Review Completed",2017-01-18,2018-09-15,NA,2016-05-06,"Ready For Review","5/7/2016","Approved","8/29/2016","Pending Review","5/7/2016","Recommend Approval","6/8/2016","Recommendation Issued","7/8/2016","SWC Public Hearing","6/22/2016","Approved","1/18/2017","Approved","1/18/2017","Issued","1/18/2017","QUEENS","ACTIVE","ACTIVE",56.04495,0,6947,"Sunnyside","NY",21778,6908,"28.59%",56.3588,"Sunnyside & Woodside",54.7498,"Sunnyside","NY",40.743796,-73.91949,"Sunnyside",2016
"57",11104,"1284057-DCA","Inactive","MICKEY'S PLACE ON 43RD ST., LTD.","BAR 43","4306","43RD ST","SUNNYSIDE","NY","Unenclosed",204,10,20,"41319774",40.74494786,-73.92135156,402,26,"http://www.cb2queens.org/","6117-2015-RSWC","Unenclosed",204,10,20,"Application Review Completed",2015-09-16,2017-04-15,NA,2015-02-11,"Ready For Review","2/11/2015","Approved","2/17/2015","Pending Review","2/17/2015","Recommend Approval","4/3/2015","Recommendation Issued","4/13/2015","SWC Public Hearing",NA,"Review Period Expired","6/1/2015","Approved","9/9/2015","Issued","9/16/2015","QUEENS","OLD","OLD",56.04495,0,6947,"Sunnyside","NY",21778,6908,"28.59%",56.3588,"Sunnyside & Woodside",54.7498,"Sunnyside","NY",40.743796,-73.91949,"Sunnyside",2015
"58",11104,"2000560-DCA","Active","FEYA INC.","HARMONY TERRACE","47-57","41  STREET","QUEENS","NY","Enclosed",321,10,20,"50003072",40.74033829,-73.92374591,402,26,"http://www.cb2queens.org/","340-2013-ASWC","Enclosed",321,10,20,"Application Review Completed",2015-08-19,2017-05-15,NA,2015-05-29,"Ready For Review","10/23/2013","Approved","6/9/2015","Proceed","4/6/2015","Recommend Approval","5/21/2015","Recommendation Issued","6/5/2015","SWC Public Hearing",NA,"Approved","8/10/2015","Approved","8/10/2015","Issued","8/13/2015","QUEENS","ACTIVE","ACTIVE",56.04495,0,6947,"Sunnyside","NY",21778,6908,"28.59%",56.3588,"Sunnyside & Woodside",54.7498,"Sunnyside","NY",40.743796,-73.91949,"Sunnyside",2015
"59",11104,"1309963-DCA","Active","46 02 SKILLMAN CAFE LLC","CLARET'S WINE BAR","4602","SKILLMAN AVE","SUNNYSIDE","NY","Unenclosed",254,11,22,"41382696",40.74630959,-73.91788895,402,26,"http://www.cb2queens.org/","25826-2015-RSWC","Unenclosed",254,11,22,"Application Review Completed",2015-12-02,2017-09-15,NA,2015-08-31,"Ready For Review","9/2/2015","Approved","10/15/2015","Pending Review","9/2/2015","Review Period Expired","10/15/2015","Waived","10/15/2015",NA,NA,"Approved","12/2/2015","Approved","12/2/2015","Issued","12/2/2015","QUEENS","ACTIVE","ACTIVE",56.04495,0,6947,"Sunnyside","NY",21778,6908,"28.59%",56.3588,"Sunnyside & Woodside",54.7498,"Sunnyside","NY",40.743796,-73.91949,"Sunnyside",2015
"60",11104,NA,"Inactive","THE ALCOVE RESTAURANT INC","THE ALCOVE RESTAURANT INC","4111","49TH ST","SUNNYSIDE","NY","Unenclosed",NA,4,12,"50044553",40.74598376,-73.9152043,402,26,"http://www.cb2queens.org/","397-2017-ASWC","Unenclosed",NA,4,12,"Pending Review",2017-01-12,NA,NA,2017-01-12,"Ready For Review","1/12/2017","Review Completed","1/12/2017","Pending Review","1/12/2017","Review Period Expired","3/4/2017","Recommendation Issued","3/6/2017","SWC Public Hearing","3/1/2017","Pending Review","3/6/2017","Pending Review",NA,"Pending Review",NA,"QUEENS","NEW","NEW",56.04495,0,6947,"Sunnyside","NY",21778,6908,"28.59%",56.3588,"Sunnyside & Woodside",54.7498,"Sunnyside","NY",40.743796,-73.91949,"Sunnyside",2017
"61",11104,"1424004-DCA","Inactive","COOLJAG CORP.","THE DOG & DUCK","4520","SKILLMAN AVE","SUNNYSIDE","NY","Small Unenclosed",269,10,28,"41619957",40.74637311,-73.91844827,402,26,"http://www.cb2queens.org/","18922-2015-RSWC","Small Unenclosed",269,10,28,"Application Review Completed",2015-09-21,2016-12-15,"9/30/2015",2015-05-06,"Ready For Review","5/6/2015","Approved","6/19/2015","Pending Review","5/6/2015","Recommend Approval","6/8/2015","Waived","6/8/2015",NA,NA,"Approved","8/17/2015","Approved","8/17/2015","Issued","9/21/2015","QUEENS","OLD","OLD",56.04495,0,6947,"Sunnyside","NY",21778,6908,"28.59%",56.3588,"Sunnyside & Woodside",54.7498,"Sunnyside","NY",40.743796,-73.91949,"Sunnyside",2015
"62",11104,"1391233-DCA","Active","FIRST DACIA CORPORATION","ROMANIAN GARDEN","4306","43RD AVE","SUNNYSIDE","NY","Unenclosed",213,5,20,"41615913",40.74499416,-73.92082099,402,26,"http://www.cb2queens.org/","26566-2015-RSWC","Unenclosed",213,5,20,"Application Review Completed",2015-12-17,2017-09-15,NA,2015-09-22,"Ready For Review","9/22/2015","Approved","11/20/2015","Pending Review","9/22/2015","Review Period Expired","11/12/2015","Waived","11/19/2015",NA,NA,"Approved","12/17/2015","Approved","12/17/2015","Issued","12/17/2015","QUEENS","ACTIVE","ACTIVE",56.04495,0,6947,"Sunnyside","NY",21778,6908,"28.59%",56.3588,"Sunnyside & Woodside",54.7498,"Sunnyside","NY",40.743796,-73.91949,"Sunnyside",2015
"63",11105,"2007743-DCA","Active","NYC BAGELS & COFFEE SHOP INC","NYC BAGELS & COFFEE  HOUSE","2908","23RD AVE","ASTORIA","NY","Unenclosed",189,9,18,"41719295",40.77471468,-73.91376684,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","15112-2016-RSWC","Unenclosed",189,9,18,"Application Review Completed",2017-03-03,2018-09-15,NA,2016-10-26,"Ready For Review","10/26/2016","Approved","12/19/2016","Pending Review","10/28/2016","Review Period Expired","12/16/2016","Waived","12/16/2016",NA,NA,"Approved","3/3/2017","Approved","3/3/2017","Issued","3/3/2017","QUEENS","ACTIVE","ACTIVE",58.50016,0,6478,"Astoria","NY",30169,10330,"28.07%",60.4438,"Astoria & Long Island City",51.10682,"Astoria","NY",40.774686,-73.90816,"Astoria",2016
"64",11105,"2019226-DCA","Active","MAGIC FOOD CORPORATION","VIA VAI","3109","23RD AVE","ASTORIA","NY","Unenclosed",140,6,14,NA,40.77426361,-73.91252542,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","665-2015-ASWC","Unenclosed",140,6,14,"Application Review Completed",2015-04-29,2017-09-15,NA,2015-01-20,"Ready For Review","1/20/2015","Approved","1/20/2015",NA,NA,"Recommend Approval","2/24/2015","Recommendation Issued","3/10/2015","SWC Public Hearing",NA,"Approved","4/29/2015","Approved","4/29/2015","Issued","4/29/2015","QUEENS","ACTIVE","ACTIVE",58.50016,0,6478,"Astoria","NY",30169,10330,"28.07%",60.4438,"Astoria & Long Island City",51.10682,"Astoria","NY",40.774686,-73.90816,"Astoria",2015
"65",11105,"2006950-DCA","Active","GREEK TAVERNA LLC","TELLY'S TAVERNA","2811","23RD AVE","ASTORIA","NY","Unenclosed",143,6,12,"50000367",40.77546155,-73.91417026,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","4026-2017-RSWC","Unenclosed",143,6,12,"Pending Review",2017-01-25,2017-04-25,"4/25/2017",2017-01-25,"Ready For Review","1/25/2017","Issued Temp Op Letter","3/17/2017","Pending Review","1/25/2017","Review Period Expired","3/15/2017","Waived","3/15/2017",NA,NA,"Filed Recommendation","3/17/2017","Pending Review",NA,"Pending Review",NA,"QUEENS","RENEWAL","ACTIVE",58.50016,0,6478,"Astoria","NY",30169,10330,"28.07%",60.4438,"Astoria & Long Island City",51.10682,"Astoria","NY",40.774686,-73.90816,"Astoria",2017
"66",11105,"1169199-DCA","Active","SYVROS RESTAURANT CORP.","ZORBA'S","2905","23RD AVE","ASTORIA","NY","Unenclosed",187,6,18,"40877247",40.77506859,-73.91354614,401,22,"http://www.nyc.gov/html/qnscb1/html/home/home.shtml","10153-2016-RSWC","Unenclosed",187,6,18,"Application Review Completed",2017-02-22,2018-09-15,NA,2016-07-28,"Ready For Review","7/28/2016","Approved",NA,"Proceed","2/22/2017","Review Period Expired","2/22/2017","Waived","2/22/2017",NA,NA,"Approved","2/22/2017","Approved","2/22/2017","Issued","2/22/2017","QUEENS","ACTIVE","ACTIVE",58.50016,0,6478,"Astoria","NY",30169,10330,"28.07%",60.4438,"Astoria & Long Island City",51.10682,"Astoria","NY",40.774686,-73.90816,"Astoria",2016
