"","ZIP","LICENSE_NBR","LIC_STATUS","BUSINESS_NAME","BUSINESS_NAME2","BUILDING","STREET","CITY","STATE","SWC_TYPE","SWC_SQ_FT","SWC_TABLES","SWC_CHAIRS","DOHMH","LATITUDE","LONGITUDE","COMMUNITY_DISTRICT","CITY_COUNCIL_DISTRICT","CD_URL","APP_ID","APP_SWC_TYPE","APP_SQ_FT","APP_TABLES","APP_CHAIRS","APP_STATUS","APP_STATUS_DATE","EXPIRATION_DATE","APP_TOO_DATE","SUBMIT_DATE","INTAKE","INTAKE_DD","DPQA","SEND_PACKAGE_DD","CP","CP_DD","CB","CB_DD","HEARING","HEARING_DD","HEARING_PUBLIC","HEARING_PUBLIC_DD","CC","CC_DD","MOO","MOO_DD","ISSUANCE","ISSUANCE_DD","BOROUGH","STATUS_CLASSIFICATION","STATUS_CLASSIFICATION2","percentile","superzip","rank","city.x","state.x","adultpop","households","college","income.","area","avg","city.y","state.y","latitude","longitude","nbh","SUBMIT_YEAR"
"156",10009,"1230537-DCA","Active","ELSAYED III CORP.","HORUS CORP.","293","E 10TH ST","NEW YORK","NY","Unenclosed",401,16,38,"41168098",40.72792015,-73.9819205,103,2,"http://www.nyc.gov/manhattancb3","2361-2016-RSWC","Unenclosed",401,16,38,"Application Review Completed",2016-03-01,2018-04-15,NA,2016-03-01,"Ready For Review","3/1/2016","Approved",NA,"Proceed","3/1/2016","Review Period Expired","3/1/2016","Waived","3/1/2016",NA,NA,"Review Period Expired","3/1/2016","Waived","3/1/2016","Issued","3/1/2016","MANHATTAN","ACTIVE","ACTIVE",71.88912,0,4213,"Manhattan","NY",43663,11823,"44.55%",53.3618,"Chinatown & Lower East Side",70.1926,"New York","NY",40.727093,-73.97864,"Greenwich Village",2016
"157",10009,"1467229-DCA","Active","DOWNTOWN DINING LLC",NA,"5","AVENUE A","NEW YORK","NY","Unenclosed",379,10,20,"41707677",40.72256298,-73.9862692,103,2,"http://www.nyc.gov/manhattancb3","26418-2015-RSWC","Unenclosed",379,10,20,"Application Review Completed",2015-12-08,2017-09-15,NA,2015-09-17,"Ready For Review","9/17/2015","Approved","11/10/2015",NA,NA,"Review Period Expired","11/8/2015","Waived","11/9/2015",NA,NA,"Approved","12/7/2015","Approved","12/7/2015","Issued","12/8/2015","MANHATTAN","ACTIVE","ACTIVE",71.88912,0,4213,"Manhattan","NY",43663,11823,"44.55%",53.3618,"Chinatown & Lower East Side",70.1926,"New York","NY",40.727093,-73.97864,"Greenwich Village",2015
"158",10009,"2009643-DCA","Inactive","Yardbird LLC","MAIDEN LANE","162","AVENUE B","NEW YORK","NY","Unenclosed",152,10,20,"50000197",40.72707167,-73.97984978,103,2,"http://www.nyc.gov/manhattancb3","12467-2016-RSWC","Unenclosed",152,10,20,"Pending Review",2016-10-27,2017-01-31,"1/31/2017",2016-09-16,"Ready For Review","9/16/2016","Issued Temp Op Letter","11/14/2016","Pending Review","9/19/2016","Review Period Expired","11/9/2016","Waived","11/14/2016",NA,NA,"Filed Recommendation","11/14/2016","Pending Review",NA,"Pending Review",NA,"MANHATTAN","RENEWAL","OLD",71.88912,0,4213,"Manhattan","NY",43663,11823,"44.55%",53.3618,"Chinatown & Lower East Side",70.1926,"New York","NY",40.727093,-73.97864,"Greenwich Village",2016
"159",10009,"2010250-DCA","Active","SEVEN A CAFE INC.","MISS LILY'S 7A","109","AVENUE A","NEW YORK","NY","Unenclosed",229,10,20,"40381720",40.7260732,-73.98375018,103,2,"http://www.nyc.gov/manhattancb3","32127-2015-RSWC","Unenclosed",229,10,20,"Application Review Completed",2016-03-21,2017-12-15,NA,2015-12-04,"Ready For Review","12/9/2015","Approved","2/1/2016","Pending Review","12/9/2015","Review Period Expired","1/29/2016","Waived","2/1/2016",NA,NA,"Filed Recommendation","2/1/2016","Pending Review",NA,"Issued","3/21/2016","MANHATTAN","ACTIVE","ACTIVE",71.88912,0,4213,"Manhattan","NY",43663,11823,"44.55%",53.3618,"Chinatown & Lower East Side",70.1926,"New York","NY",40.727093,-73.97864,"Greenwich Village",2015
"160",10009,"2036384-DCA","Active","BABU JI NYC INC","BABU JI","175","AVENUE B","NEW YORK","NY","Unenclosed",153,10,20,"50035995",40.7274778,-73.97929404,103,2,"http://www.nyc.gov/manhattancb3","1016-2016-ASWC","Unenclosed",153,10,20,"Application Review Completed",2016-06-03,2017-12-15,NA,2016-02-01,"Ready For Review","2/3/2016","Approved","4/29/2016",NA,NA,"Review Period Expired","3/25/2016","Recommendation Issued","4/11/2016","SWC Public Hearing","3/23/2016","Approved","6/2/2016","Approved","6/2/2016","Issued","6/3/2016","MANHATTAN","ACTIVE","ACTIVE",71.88912,0,4213,"Manhattan","NY",43663,11823,"44.55%",53.3618,"Chinatown & Lower East Side",70.1926,"New York","NY",40.727093,-73.97864,"Greenwich Village",2016
"161",10009,NA,"Inactive","EL SAYED 1 CORP","HORUS KABAB HOUSE","93","AVENUE B","NEW YORK","NY","Unenclosed",NA,13,26,"41032365",40.72448089,-73.98144881,103,2,"http://www.nyc.gov/manhattancb3","3299-2017-ASWC","Unenclosed",NA,13,26,"Pending Review",2017-03-17,NA,NA,2017-03-16,"Ready For Review","3/17/2017","Under Review","3/17/2017","Pending Review","3/17/2017","Pending Review","3/17/2017","Pending Review",NA,"SWC Public Hearing","5/3/2017","Pending Review",NA,"Pending Review",NA,"Pending Review",NA,"MANHATTAN","NEW","NEW",71.88912,0,4213,"Manhattan","NY",43663,11823,"44.55%",53.3618,"Chinatown & Lower East Side",70.1926,"New York","NY",40.727093,-73.97864,"Greenwich Village",2017
"162",10009,"2023401-DCA","Active","ROOT & BONE LLC","ROOT & BONE","200","E 3RD ST","NEW YORK","NY","Unenclosed",274,12,24,"50011679",40.72283708,-73.98337577,103,2,"http://www.nyc.gov/manhattancb3","4076-2015-ASWC","Unenclosed",274,12,24,"Application Review Completed",2015-08-20,2017-04-15,NA,2015-04-02,"Ready For Review","4/2/2015","Approved","4/6/2015",NA,NA,"Review Period Expired","5/27/2015","Recommendation Issued","5/27/2015","SWC Public Hearing",NA,"Review Period Expired","6/17/2015","Approved","7/13/2015","Issued","7/13/2015","MANHATTAN","ACTIVE","ACTIVE",71.88912,0,4213,"Manhattan","NY",43663,11823,"44.55%",53.3618,"Chinatown & Lower East Side",70.1926,"New York","NY",40.727093,-73.97864,"Greenwich Village",2015
"163",10009,"2020669-DCA","Active","TOZZER LTD","NIAGRA","110","AVENUE A","NEW YORK","NY","Unenclosed",234,10,20,"40394007",40.72583162,-73.98349769,103,2,"http://www.nyc.gov/manhattancb3","32281-2016-RSWC","Unenclosed",234,10,20,"Pending Review",2017-02-23,2017-06-01,"6/1/2017",2016-12-21,"Ready For Review","12/21/2016","Issued Temp Op Letter","12/21/2016","Pending Review","12/21/2016","Review Period Expired","2/10/2017","Waived","2/23/2017",NA,NA,"Review Period Expired","3/16/2017","Pending Review",NA,"Pending Review",NA,"MANHATTAN","RENEWAL","ACTIVE",71.88912,0,4213,"Manhattan","NY",43663,11823,"44.55%",53.3618,"Chinatown & Lower East Side",70.1926,"New York","NY",40.727093,-73.97864,"Greenwich Village",2016
"164",10009,"1350510-DCA","Active","WESTVILLE RESTAURANT, INC.",NA,"173","AVENUE A","NEW YORK","NY","Unenclosed",80,8,18,"41231284",40.72846362,-73.98199973,103,2,"http://www.nyc.gov/manhattancb3","19054-2016-RSWC","Unenclosed",80,8,18,"Application Review Completed",2016-11-23,2018-12-15,"12/15/2016",2016-11-09,"Ready For Review","11/9/2016","Approved",NA,"Proceed","11/9/2016","Recommend Approval","11/9/2016","Waived","11/9/2016",NA,NA,"Approved","11/9/2016","Approved","11/9/2016","Issued","11/23/2016","MANHATTAN","ACTIVE","ACTIVE",71.88912,0,4213,"Manhattan","NY",43663,11823,"44.55%",53.3618,"Chinatown & Lower East Side",70.1926,"New York","NY",40.727093,-73.97864,"Greenwich Village",2016
"165",10009,"2011212-DCA","Active","HEARTH RESTAURANT INVESTORS, LLC","HEARTH","403","E 12TH ST","NEW YORK","NY","Unenclosed",244,9,18,"40998515",40.73001458,-73.98315389,103,2,"http://www.nyc.gov/manhattancb3","31858-2016-RSWC","Unenclosed",244,9,18,"Pending Review",2016-12-21,2017-02-28,"2/28/2017",2016-12-20,"Ready For Review","12/20/2016","Under Review","2/17/2017","Pending Review","12/20/2016","Review Period Expired","2/10/2017","Waived","2/14/2017",NA,NA,"Filed Recommendation","2/17/2017","Pending Review",NA,"Pending Review",NA,"MANHATTAN","RENEWAL","ACTIVE",71.88912,0,4213,"Manhattan","NY",43663,11823,"44.55%",53.3618,"Chinatown & Lower East Side",70.1926,"New York","NY",40.727093,-73.97864,"Greenwich Village",2016
"166",10009,"2037228-DCA","Active","TAVERN 211 CORP","SPOTTED OWL TAVERN","211","AVENUE A","NEW YORK","NY","Unenclosed",78,5,11,"50018594",40.72983031,-73.98079426,103,2,"http://www.nyc.gov/manhattancb3","1102-2016-ASWC","Unenclosed",78,5,11,"Application Review Completed",2016-07-20,2018-12-15,"7/16/2016",2016-02-03,"Ready For Review","2/3/2016","Approved","2/3/2016","Pending Review","2/3/2016","Review Period Expired","3/25/2016","Recommendation Issued","4/11/2016","SWC Public Hearing","3/23/2016","Review Period Expired","5/31/2016","Approved","7/20/2016","Issued","7/20/2016","MANHATTAN","ACTIVE","ACTIVE",71.88912,0,4213,"Manhattan","NY",43663,11823,"44.55%",53.3618,"Chinatown & Lower East Side",70.1926,"New York","NY",40.727093,-73.97864,"Greenwich Village",2016
"167",10009,"1066226-DCA","Active","L&L FOODS OF FIRST AVENUE, LLC","MCDONALD'S RESTAURANT","104","1ST AVE","NEW YORK","NY","Enclosed",281,10,21,"40733411",40.72650441,-73.98588956,103,2,"http://www.nyc.gov/manhattancb3","4856-2016-RSWC","Enclosed",281,10,21,"Application Review Completed",2016-03-23,2018-05-15,NA,2016-03-23,"Ready For Review","3/23/2016","Approved",NA,"Proceed","3/23/2016","Review Period Expired","3/23/2016","Waived","3/23/2016",NA,NA,"Approved","3/23/2016","Approved","3/23/2016","Issued","3/23/2016","MANHATTAN","ACTIVE","ACTIVE",71.88912,0,4213,"Manhattan","NY",43663,11823,"44.55%",53.3618,"Chinatown & Lower East Side",70.1926,"New York","NY",40.727093,-73.97864,"Greenwich Village",2016
"168",10009,"1272901-DCA","Active","EL SAYED 1 CORP.","HORUS KABAB HOUSE","93","AVENUE B","NEW YORK","NY","Enclosed",290,10,20,"41032365",40.72448089,-73.98144881,103,2,"http://www.nyc.gov/manhattancb3","130-2013-RSWC","Enclosed",290,10,20,"Application Review Completed",2015-05-22,2017-05-15,"8/18/2015",2015-05-13,NA,NA,"Approved",NA,"Proceed","2/4/2015","Review Period Expired","3/23/2015","Recommendation Issued","3/23/2015","SWC Public Hearing",NA,"Approved","5/21/2015","Approved","5/21/2015","Issued","5/22/2015","MANHATTAN","ACTIVE","ACTIVE",71.88912,0,4213,"Manhattan","NY",43663,11823,"44.55%",53.3618,"Chinatown & Lower East Side",70.1926,"New York","NY",40.727093,-73.97864,"Greenwich Village",2015
"169",10009,"1102989-DCA","Active","ZUMSCHNEIDER CORP.","ZUMSCHNEIDER","107","AVENUE C","NEW YORK","NY","Unenclosed",532,29,60,"40763382",40.72428557,-73.97889818,103,2,"http://www.nyc.gov/manhattancb3","11116-2016-RSWC","Unenclosed",532,29,60,"Application Review Completed",2016-09-30,2018-09-15,"10/22/2016",2016-08-25,"Ready For Review","8/25/2016","Approved",NA,"Proceed","8/25/2016","Recommend Approval","8/25/2016","Waived","8/25/2016",NA,NA,"Approved","8/25/2016","Approved","8/25/2016","Issued","9/30/2016","MANHATTAN","ACTIVE","ACTIVE",71.88912,0,4213,"Manhattan","NY",43663,11823,"44.55%",53.3618,"Chinatown & Lower East Side",70.1926,"New York","NY",40.727093,-73.97864,"Greenwich Village",2016
"170",10009,"2028005-DCA","Active","FONDA AVENUE B LLC",NA,"40","AVENUE B","NEW YORK","NY","Unenclosed",137,7,14,"41629904",40.7229166,-73.98285985,103,2,"http://www.nyc.gov/manhattancb3","9479-2015-ASWC","Unenclosed",137,7,14,"Application Review Completed",2015-10-06,2017-04-15,NA,2015-07-06,"Ready For Review","7/6/2015","Approved","9/9/2015","Pending Review","7/7/2015","Review Period Expired","8/26/2015","Recommendation Issued","8/26/2015","SWC Public Hearing","8/26/2015","Approved","9/30/2015","Approved","9/30/2015","Issued","10/6/2015","MANHATTAN","ACTIVE","ACTIVE",71.88912,0,4213,"Manhattan","NY",43663,11823,"44.55%",53.3618,"Chinatown & Lower East Side",70.1926,"New York","NY",40.727093,-73.97864,"Greenwich Village",2015
"171",10009,NA,"Inactive","BECAF, LLC","POCO","33","AVENUE B","NEW YORK","NY","Unenclosed",NA,8,30,NA,40.72239511,-73.98298626,103,2,"http://www.nyc.gov/manhattancb3","2024-2017-ASWC","Unenclosed",NA,8,30,"Pending Review",2017-02-24,NA,NA,2017-02-21,"Ready For Review","2/24/2017","Under Review","2/24/2017","Pending Review","2/24/2017","Pending Review","2/24/2017","Pending Review",NA,"SWC Public Hearing","4/12/2017","Pending Review",NA,"Pending Review",NA,"Pending Review",NA,"MANHATTAN","NEW","NEW",71.88912,0,4213,"Manhattan","NY",43663,11823,"44.55%",53.3618,"Chinatown & Lower East Side",70.1926,"New York","NY",40.727093,-73.97864,"Greenwich Village",2017
"172",10010,"0931051-DCA","Active","M.E.G.RESTAURANT ENTERPRISES,LTD.","NOVITA","102","E 22ND ST","NEW YORK","NY","Unenclosed",163,4,12,"40399817",40.73910838,-73.98637404,106,2,"http://cbsix.org","15928-2015-RSWC","Unenclosed",163,4,12,"Application Review Completed",2015-06-11,2017-04-15,"6/30/2015",2015-04-14,"Ready For Review","4/14/2015","Approved","4/14/2015",NA,NA,"Recommend Approval","4/16/2015","Recommendation Issued","4/16/2015","SWC Public Hearing",NA,"Approved","5/29/2015","Approved","5/29/2015","Issued","6/11/2015","MANHATTAN","ACTIVE","ACTIVE",98.17231,1,320,"Manhattan","NY",21221,4819,"71.23%",126,"Murray Hill, Gramercy & Stuyvesant Town",125.082138,"New York","NY",40.739022,-73.98205,"Gramercy",2015
"173",10010,"1277655-DCA","Inactive","AVENTURA RESTAURANT, LLC","VAMOS","348","1ST AVE","NEW YORK","NY","Unenclosed",320,12,24,"41189774",40.73487474,-73.97835718,106,4,"http://cbsix.org","8045-2016-RSWC","Unenclosed",320,12,24,"Application Review Completed",2016-05-10,2018-04-15,NA,2016-05-10,"Ready For Review","5/10/2016","Approved",NA,"Proceed","5/10/2016","Review Period Expired","5/10/2016","Waived","5/10/2016",NA,NA,"Approved","5/10/2016","Approved","5/10/2016","Issued","5/10/2016","MANHATTAN","OLD","OLD",98.17231,1,320,"Manhattan","NY",21221,4819,"71.23%",126,"Murray Hill, Gramercy & Stuyvesant Town",125.082138,"New York","NY",40.739022,-73.98205,"Gramercy",2016
"174",10010,"1472175-DCA","Active","PRET A MANAGER USA LIMITED","PRET A MANGER","24","W 23RD ST","NEW YORK","NY","Small Unenclosed",88,2,4,"41583726",40.74173828,-73.9906787,105,3,"http://www.cb5.org","19130-2015-RSWC","Small Unenclosed",88,2,4,"Application Review Completed",2015-08-20,2017-04-15,NA,2015-05-11,"Ready For Review","5/11/2015","Approved","7/8/2015",NA,NA,"Review Period Expired","7/2/2015","Waived","7/2/2015",NA,NA,"Approved","8/10/2015","Approved","8/10/2015","Issued","8/10/2015","MANHATTAN","ACTIVE","ACTIVE",98.17231,1,320,"Manhattan","NY",21221,4819,"71.23%",126,"Murray Hill, Gramercy & Stuyvesant Town",125.082138,"New York","NY",40.739022,-73.98205,"Gramercy",2015
"175",10010,"1357194-DCA","Active","ARGO TEA, INC","ARGO TEA CAFE","949","BROADWAY","NEW YORK","NY","Unenclosed",362,8,18,"41462152",40.7409916,-73.98946268,105,2,"http://www.cb5.org","7442-2017-RSWC","Unenclosed",362,8,18,"Application Review Completed",2017-02-15,2018-12-15,"3/16/2017",2017-02-14,"Ready For Review","2/14/2017","Approved",NA,"Proceed","2/15/2017","Recommend Approval","2/15/2017","Waived","2/15/2017",NA,NA,"Approved","2/15/2017","Approved","2/15/2017","Issued","2/15/2017","MANHATTAN","ACTIVE","ACTIVE",98.17231,1,320,"Manhattan","NY",21221,4819,"71.23%",126,"Murray Hill, Gramercy & Stuyvesant Town",125.082138,"New York","NY",40.739022,-73.98205,"Gramercy",2017
"176",10010,"1200498-DCA","Active","757 REST. LLC","ROGUE","757","AVENUE OF THE AMERICAS","NEW YORK","NY","Unenclosed",270,10,20,"41041142",40.74443371,-73.99186924,104,3,"http://www.nyc.gov/mcb4","30471-2015-RSWC","Unenclosed",270,10,20,"Application Review Completed",2016-03-31,2017-12-15,NA,2015-11-20,"Ready For Review","11/23/2015","Approved","1/14/2016","Pending Review","11/23/2015","Review Period Expired","1/13/2016","Waived","1/14/2016",NA,NA,"Approved","3/31/2016","Approved","3/31/2016","Issued","3/31/2016","MANHATTAN","ACTIVE","ACTIVE",98.17231,1,320,"Manhattan","NY",21221,4819,"71.23%",126,"Murray Hill, Gramercy & Stuyvesant Town",125.082138,"New York","NY",40.739022,-73.98205,"Gramercy",2015
"177",10010,"2011959-DCA","Active","OBIKA NY MADISON LLC","OBIKA MOZZARELLA BAR","928","BROADWAY","NEW YORK","NY","Unenclosed",134,4,8,"50011551",40.74001995,-73.98931488,105,2,"http://www.cb5.org","9841-2016-RSWC","Unenclosed",134,4,8,"Application Review Completed",2016-12-29,2018-09-15,NA,2016-07-06,"Ready For Review","7/18/2016","Approved","11/14/2016","Pending Review","9/20/2016","Review Period Expired","11/10/2016","Waived","11/14/2016",NA,NA,"Approved","12/29/2016","Approved","12/29/2016","Issued","12/29/2016","MANHATTAN","ACTIVE","ACTIVE",98.17231,1,320,"Manhattan","NY",21221,4819,"71.23%",126,"Murray Hill, Gramercy & Stuyvesant Town",125.082138,"New York","NY",40.739022,-73.98205,"Gramercy",2016
"178",10010,"2042175-DCA","Active","BLT/MAIN STREET LLC","BLT PRIME","111","E 22ND ST","NEW YORK","NY","Unenclosed",135,7,14,"41105879",40.73941026,-73.98600952,105,2,"http://www.cb5.org","6328-2016-ASWC","Unenclosed",135,7,14,"Pending Review",2017-03-08,2017-06-01,"6/1/2017",2016-05-12,"Ready For Review","5/12/2016","Issued Temp Op Letter","5/13/2016","Pending Review","5/13/2016","Review Period Expired","7/3/2016","Recommendation Issued","7/8/2016","SWC Public Hearing","6/29/2016","Pending Review","7/8/2016","Pending Review",NA,"Pending Review",NA,"MANHATTAN","RENEWAL","ACTIVE",98.17231,1,320,"Manhattan","NY",21221,4819,"71.23%",126,"Murray Hill, Gramercy & Stuyvesant Town",125.082138,"New York","NY",40.739022,-73.98205,"Gramercy",2016
"179",10010,"2011643-DCA","Active","26TH STREET RESTAURANT, LLC",NA,"345","PARK AVE S","NEW YORK","NY","Small Unenclosed",100,3,6,"50011590",40.74170475,-73.98509242,105,2,"http://www.cb5.org","10946-2016-RSWC","Small Unenclosed",100,3,6,"Application Review Completed",2017-01-12,2018-09-15,NA,2016-08-22,"Ready For Review","8/22/2016","Approved","10/17/2016","Pending Review","8/23/2016","Review Period Expired","10/13/2016","Waived","10/14/2016",NA,NA,"Approved","1/12/2017","Approved","1/12/2017","Issued","1/12/2017","MANHATTAN","ACTIVE","ACTIVE",98.17231,1,320,"Manhattan","NY",21221,4819,"71.23%",126,"Murray Hill, Gramercy & Stuyvesant Town",125.082138,"New York","NY",40.739022,-73.98205,"Gramercy",2016
"180",10010,"2027041-DCA","Active","MASA 8 LLC",NA,"323","3RD AVE","NEW YORK","NY","Unenclosed",427,13,38,"50035388",40.73949485,-73.98240812,106,2,"http://cbsix.org","8444-2015-ASWC","Unenclosed",427,13,38,"Application Review Completed",2015-09-29,2017-04-15,NA,2015-06-12,"Ready For Review","6/22/2015","Approved","8/31/2015","Pending Review","6/22/2015","Review Period Expired","8/12/2015","Recommendation Issued","8/12/2015","SWC Public Hearing","8/12/2015","Approved","9/29/2015","Approved","9/29/2015","Issued","9/29/2015","MANHATTAN","ACTIVE","ACTIVE",98.17231,1,320,"Manhattan","NY",21221,4819,"71.23%",126,"Murray Hill, Gramercy & Stuyvesant Town",125.082138,"New York","NY",40.739022,-73.98205,"Gramercy",2015
"181",10010,"0782187-DCA","Active","MEXICO LINDO RESTAURANT, INC.","MEXICO LINDO E/S/C #431","459","2ND AVE","NEW YORK","NY","Enclosed",227,9,21,"40367038",40.73980457,-73.97973046,106,2,"http://cbsix.org","173-2013-RSWC","Enclosed",227,9,21,"Application Review Completed",2015-06-03,2017-05-15,NA,2015-05-19,NA,NA,"Approved",NA,"Proceed","3/13/2015","Recommend Approval","4/14/2015","Recommendation Issued","4/14/2015","SWC Public Hearing",NA,"Approved","5/29/2015","Approved","5/29/2015","Issued","6/3/2015","MANHATTAN","ACTIVE","ACTIVE",98.17231,1,320,"Manhattan","NY",21221,4819,"71.23%",126,"Murray Hill, Gramercy & Stuyvesant Town",125.082138,"New York","NY",40.739022,-73.98205,"Gramercy",2015
"182",10010,"1456597-DCA","Active","FOYER LLC",NA,"50","W 22ND ST","NEW YORK","NY","Unenclosed",88,4,4,"41696334",40.74171369,-73.99216188,105,3,"http://www.cb5.org","13308-2015-RSWC","Unenclosed",88,4,4,"Application Review Completed",2015-08-20,2017-04-15,NA,2015-03-25,"Ready For Review","3/25/2015","Approved","3/25/2015",NA,NA,"Recommend Approval","5/20/2015","Recommendation Issued","5/20/2015","SWC Public Hearing",NA,"Review Period Expired","6/10/2015","Approved","6/26/2015","Issued","6/26/2015","MANHATTAN","ACTIVE","ACTIVE",98.17231,1,320,"Manhattan","NY",21221,4819,"71.23%",126,"Murray Hill, Gramercy & Stuyvesant Town",125.082138,"New York","NY",40.739022,-73.98205,"Gramercy",2015
"183",10010,"0920112-DCA","Inactive","BARFLY, INC.",NA,"244","3RD AVE","NEW YORK","NY","Unenclosed",186,8,16,"40390194",40.73720329,-73.98457381,106,2,"http://cbsix.org","5569-2015-RSWC","Unenclosed",186,8,16,"Application Review Completed",2015-05-07,2016-12-15,"6/30/2015",2015-02-09,"Ready For Review","2/9/2015","Approved","2/9/2015",NA,NA,"Recommend Approval","3/17/2015","Recommendation Issued","3/31/2015","SWC Public Hearing",NA,"Approved","4/27/2015","Approved","4/27/2015","Issued","5/7/2015","MANHATTAN","OLD","OLD",98.17231,1,320,"Manhattan","NY",21221,4819,"71.23%",126,"Murray Hill, Gramercy & Stuyvesant Town",125.082138,"New York","NY",40.739022,-73.98205,"Gramercy",2015
"184",10010,"2039795-DCA","Active","LUKES LOBSTER XIX LLC",NA,"5","W 25TH ST","NEW YORK","NY","Unenclosed",155,8,16,"50041666",40.74337679,-73.98948757,105,3,"http://www.cb5.org","5634-2016-ASWC","Unenclosed",155,8,16,"Application Review Completed",2016-08-22,2018-04-15,NA,2016-04-29,"Ready For Review","5/4/2016","Approved","5/4/2016","Pending Review","5/4/2016","Review Period Expired","6/24/2016","Recommendation Issued","7/1/2016","SWC Public Hearing","6/22/2016","Review Period Expired","7/27/2016","Approved","8/22/2016","Issued","8/22/2016","MANHATTAN","ACTIVE","ACTIVE",98.17231,1,320,"Manhattan","NY",21221,4819,"71.23%",126,"Murray Hill, Gramercy & Stuyvesant Town",125.082138,"New York","NY",40.739022,-73.98205,"Gramercy",2016
"185",10010,"2025205-DCA","Active","LPB1 LLC","LA PECORA BIANCA","1133","BROADWAY","NEW YORK","NY","Unenclosed",406,14,34,"50035353",40.74367869,-73.98922407,105,3,"http://www.cb5.org","6489-2015-ASWC","Unenclosed",406,14,34,"Application Review Completed",2015-08-19,2017-04-15,NA,2015-05-11,"Ready For Review","5/13/2015","Approved","7/8/2015",NA,NA,"Review Period Expired","7/1/2015","Recommendation Issued","7/1/2015","SWC Public Hearing",NA,"Approved","8/10/2015","Approved","8/10/2015","Issued","8/14/2015","MANHATTAN","ACTIVE","ACTIVE",98.17231,1,320,"Manhattan","NY",21221,4819,"71.23%",126,"Murray Hill, Gramercy & Stuyvesant Town",125.082138,"New York","NY",40.739022,-73.98205,"Gramercy",2015
"186",10010,NA,"Inactive","BARFLY NYC INC","BARFLY","244","3RD AVE","NEW YORK","NY","Unenclosed",186,8,16,NA,40.73720329,-73.98457381,106,2,"http://cbsix.org","2563-2017-ASWC","Unenclosed",186,8,16,"Pending Review",2017-03-16,NA,NA,2017-03-13,"Ready For Review","3/16/2017","Under Review","3/16/2017","Pending Review","3/16/2017","Pending Review","3/16/2017","Pending Review","3/16/2017",NA,NA,"Pending Review","3/16/2017","Pending Review","3/16/2017","Pending Review",NA,"MANHATTAN","NEW","NEW",98.17231,1,320,"Manhattan","NY",21221,4819,"71.23%",126,"Murray Hill, Gramercy & Stuyvesant Town",125.082138,"New York","NY",40.739022,-73.98205,"Gramercy",2017
"187",10010,"1433299-DCA","Inactive","43 WEST 24TH ST. REST., LLC","RAYMI RESTAURANT","43","W 24TH ST","NEW YORK","NY","Unenclosed",234,11,22,"41503546",40.74338241,-73.99096717,105,3,"http://www.cb5.org","12850-2016-RSWC","Unenclosed",234,11,22,"Pending Review",2017-01-04,2017-02-15,"2/15/2017",2016-09-23,"Ready For Review","9/23/2016","Issued Temp Op Letter",NA,"Pending Review",NA,"Pending Review",NA,"Pending Review",NA,NA,NA,"Pending Review",NA,"Pending Review",NA,"Pending Review",NA,"MANHATTAN","RENEWAL","OLD",98.17231,1,320,"Manhattan","NY",21221,4819,"71.23%",126,"Murray Hill, Gramercy & Stuyvesant Town",125.082138,"New York","NY",40.739022,-73.98205,"Gramercy",2016
"188",10010,"1417471-DCA","Active","307 THIRD AVENUE EAST VENTURE LLC","TAPROOM 307","307","3RD AVE","NEW YORK","NY","Unenclosed",97,3,7,"41569116",40.73890754,-73.98282326,106,2,"http://cbsix.org","7588-2016-RSWC","Unenclosed",97,3,7,"Application Review Completed",2016-04-29,2018-04-15,NA,2016-04-29,"Ready For Review","4/29/2016","Approved",NA,"Pending Review",NA,"Pending Review",NA,"Pending Review",NA,NA,NA,"Pending Review",NA,"Pending Review",NA,"Issued","4/29/2016","MANHATTAN","ACTIVE","ACTIVE",98.17231,1,320,"Manhattan","NY",21221,4819,"71.23%",126,"Murray Hill, Gramercy & Stuyvesant Town",125.082138,"New York","NY",40.739022,-73.98205,"Gramercy",2016
"189",10010,"1454646-DCA","Active","PQ 933 BROADWAY, INC.","LE PAIN QUOTIDIEN","929","BROADWAY","NEW YORK","NY","Unenclosed",126,6,15,"41652335",40.74033563,-73.98977674,105,2,"http://www.cb5.org","26180-2015-RSWC","Unenclosed",126,6,15,"Application Review Completed",2015-12-16,2017-09-15,NA,2015-09-11,"Ready For Review","9/11/2015","Approved","11/10/2015","Pending Review","9/11/2015","Review Period Expired","11/1/2015","Waived","11/9/2015",NA,NA,"Approved","12/16/2015","Approved","12/16/2015","Issued","12/16/2015","MANHATTAN","ACTIVE","ACTIVE",98.17231,1,320,"Manhattan","NY",21221,4819,"71.23%",126,"Murray Hill, Gramercy & Stuyvesant Town",125.082138,"New York","NY",40.739022,-73.98205,"Gramercy",2015
